year,sum,variable,timescale,region
2001,1.6830000000000003,BA_Forest_NonForest,yearly,region_09
2002,1.528,BA_Forest_NonForest,yearly,region_09
2003,1.0810000000000002,BA_Forest_NonForest,yearly,region_09
2004,1.234,BA_Forest_NonForest,yearly,region_09
2005,5.049,BA_Forest_NonForest,yearly,region_09
2006,4.388000000000001,BA_Forest_NonForest,yearly,region_09
2007,2.266,BA_Forest_NonForest,yearly,region_09
2008,2.0090000000000003,BA_Forest_NonForest,yearly,region_09
2009,4.601000000000001,BA_Forest_NonForest,yearly,region_09
2010,1.686,BA_Forest_NonForest,yearly,region_09
2011,2.1710000000000003,BA_Forest_NonForest,yearly,region_09
2012,1.062,BA_Forest_NonForest,yearly,region_09
2013,3.6840000000000006,BA_Forest_NonForest,yearly,region_09
2014,1.9420000000000006,BA_Forest_NonForest,yearly,region_09
2015,4.019,BA_Forest_NonForest,yearly,region_09
2016,0.607,BA_Forest_NonForest,yearly,region_09
2017,2.4830000000000005,BA_Forest_NonForest,yearly,region_09
2018,0.8420000000000003,BA_Forest_NonForest,yearly,region_09
2019,1.5370000000000001,BA_Forest_NonForest,yearly,region_09
2020,6.701999999999999,BA_Forest_NonForest,yearly,region_09
2021,3.696,BA_Forest_NonForest,yearly,region_09
2022,2.68,BA_Forest_NonForest,yearly,region_09
