,year,sum,variable,timescale,region
0,2002,7956675.793014144,Cem_Total,seasonal_jja,region_24
1,2003,2756946.367376742,Cem_Total,seasonal_jja,region_24
2,2004,7003712.616992713,Cem_Total,seasonal_jja,region_24
3,2005,1991308.3471691408,Cem_Total,seasonal_jja,region_24
4,2006,986571.7097729694,Cem_Total,seasonal_jja,region_24
5,2007,2533621.373476862,Cem_Total,seasonal_jja,region_24
6,2008,2758087.0035147895,Cem_Total,seasonal_jja,region_24
7,2009,15988661.2025065,Cem_Total,seasonal_jja,region_24
8,2010,3104683.293826311,Cem_Total,seasonal_jja,region_24
9,2011,2678789.7935543424,Cem_Total,seasonal_jja,region_24
10,2012,1781646.8526004616,Cem_Total,seasonal_jja,region_24
11,2013,6996882.797865017,Cem_Total,seasonal_jja,region_24
12,2014,2542446.382317811,Cem_Total,seasonal_jja,region_24
13,2015,9830120.41198383,Cem_Total,seasonal_jja,region_24
14,2016,3661002.522528988,Cem_Total,seasonal_jja,region_24
15,2017,3240956.559341782,Cem_Total,seasonal_jja,region_24
16,2018,7385015.153942766,Cem_Total,seasonal_jja,region_24
17,2019,866959.9316893613,Cem_Total,seasonal_jja,region_24
18,2020,8717949.722017288,Cem_Total,seasonal_jja,region_24
