,year,sum,variable,timescale,region
0,2002,69423426.67005453,Cem_Total,seasonal_jja,region_33
1,2003,59821389.129653156,Cem_Total,seasonal_jja,region_33
2,2004,72664569.32038432,Cem_Total,seasonal_jja,region_33
3,2005,60812968.38164614,Cem_Total,seasonal_jja,region_33
4,2006,76168580.7923992,Cem_Total,seasonal_jja,region_33
5,2007,81568763.55322114,Cem_Total,seasonal_jja,region_33
6,2008,42280791.93239185,Cem_Total,seasonal_jja,region_33
7,2009,55452216.607665785,Cem_Total,seasonal_jja,region_33
8,2010,70397905.63444546,Cem_Total,seasonal_jja,region_33
9,2011,37291450.364877924,Cem_Total,seasonal_jja,region_33
10,2012,17650168.474321738,Cem_Total,seasonal_jja,region_33
11,2013,23510624.157614995,Cem_Total,seasonal_jja,region_33
12,2014,39242307.270477004,Cem_Total,seasonal_jja,region_33
13,2015,71760674.06624894,Cem_Total,seasonal_jja,region_33
14,2016,40804392.95082753,Cem_Total,seasonal_jja,region_33
15,2017,31950241.808066234,Cem_Total,seasonal_jja,region_33
16,2018,26308187.897325896,Cem_Total,seasonal_jja,region_33
17,2019,82416961.16099602,Cem_Total,seasonal_jja,region_33
18,2020,39889491.78685342,Cem_Total,seasonal_jja,region_33
