,year,sum,variable,timescale,region
0,2002,429496.69801061973,Cem_Forest_NonForest,seasonal_djf,region_09
1,2003,1055267.8913010983,Cem_Forest_NonForest,seasonal_djf,region_09
2,2004,947999.2915317165,Cem_Forest_NonForest,seasonal_djf,region_09
3,2005,3556879.842885396,Cem_Forest_NonForest,seasonal_djf,region_09
4,2006,685074.4488153919,Cem_Forest_NonForest,seasonal_djf,region_09
5,2007,663137.8098500707,Cem_Forest_NonForest,seasonal_djf,region_09
6,2008,970765.8498723882,Cem_Forest_NonForest,seasonal_djf,region_09
7,2009,2047741.2172604254,Cem_Forest_NonForest,seasonal_djf,region_09
8,2010,1586459.7711230211,Cem_Forest_NonForest,seasonal_djf,region_09
9,2011,885193.688191699,Cem_Forest_NonForest,seasonal_djf,region_09
10,2012,314373.59236632055,Cem_Forest_NonForest,seasonal_djf,region_09
11,2013,1418664.5604776738,Cem_Forest_NonForest,seasonal_djf,region_09
12,2014,524575.4174197791,Cem_Forest_NonForest,seasonal_djf,region_09
13,2015,1569520.1409598107,Cem_Forest_NonForest,seasonal_djf,region_09
14,2016,363113.16563888825,Cem_Forest_NonForest,seasonal_djf,region_09
15,2017,2123527.692190122,Cem_Forest_NonForest,seasonal_djf,region_09
16,2018,386621.2564588176,Cem_Forest_NonForest,seasonal_djf,region_09
17,2019,1568915.7096365555,Cem_Forest_NonForest,seasonal_djf,region_09
18,2020,2023110.3023888296,Cem_Forest_NonForest,seasonal_djf,region_09
