,year,sum,variable,timescale,region
0,2001,67.44105894105894,BA_Total,seasonal_son,region_05
1,2002,111.75874125874127,BA_Total,seasonal_son,region_05
2,2003,228.8626373626374,BA_Total,seasonal_son,region_05
3,2004,222.002997002997,BA_Total,seasonal_son,region_05
4,2005,177.40309690309695,BA_Total,seasonal_son,region_05
5,2006,124.0934065934066,BA_Total,seasonal_son,region_05
6,2007,176.09390609390613,BA_Total,seasonal_son,region_05
7,2008,198.15134865134866,BA_Total,seasonal_son,region_05
8,2009,82.97002997002998,BA_Total,seasonal_son,region_05
9,2010,293.3071928071928,BA_Total,seasonal_son,region_05
10,2011,311.06193806193806,BA_Total,seasonal_son,region_05
11,2012,105.04395604395604,BA_Total,seasonal_son,region_05
12,2013,101.02647352647354,BA_Total,seasonal_son,region_05
13,2014,137.37112887112892,BA_Total,seasonal_son,region_05
14,2015,396.61188811188816,BA_Total,seasonal_son,region_05
15,2016,233.2787212787213,BA_Total,seasonal_son,region_05
16,2017,186.33316683316687,BA_Total,seasonal_son,region_05
17,2018,99.55744255744257,BA_Total,seasonal_son,region_05
18,2019,266.5904095904096,BA_Total,seasonal_son,region_05
19,2020,157.34715284715287,BA_Total,seasonal_son,region_05
20,2021,189.33416583416584,BA_Total,seasonal_son,region_05
21,2022,255.82017982017985,BA_Total,seasonal_son,region_05
