,year,sum,variable,timescale,region
0,2001,457.367674858223,BA_Total,seasonal_mam,region_31
1,2002,1055.38988657845,BA_Total,seasonal_mam,region_31
2,2003,9007.100189035915,BA_Total,seasonal_mam,region_31
3,2004,675.9952741020794,BA_Total,seasonal_mam,region_31
4,2005,966.1833648393194,BA_Total,seasonal_mam,region_31
5,2006,2192.474952741021,BA_Total,seasonal_mam,region_31
6,2007,1570.8629489603024,BA_Total,seasonal_mam,region_31
7,2008,5414.820888468809,BA_Total,seasonal_mam,region_31
8,2009,1430.4210775047259,BA_Total,seasonal_mam,region_31
9,2010,443.33364839319466,BA_Total,seasonal_mam,region_31
10,2011,2989.2046313799624,BA_Total,seasonal_mam,region_31
11,2012,2874.717391304348,BA_Total,seasonal_mam,region_31
12,2013,1280.9111531190924,BA_Total,seasonal_mam,region_31
13,2014,6756.365311909261,BA_Total,seasonal_mam,region_31
14,2015,4018.3823251417766,BA_Total,seasonal_mam,region_31
15,2016,2223.855860113421,BA_Total,seasonal_mam,region_31
16,2017,2443.272684310019,BA_Total,seasonal_mam,region_31
17,2018,2695.1720226843104,BA_Total,seasonal_mam,region_31
18,2019,1295.2145557655954,BA_Total,seasonal_mam,region_31
19,2020,1825.8067107750473,BA_Total,seasonal_mam,region_31
20,2021,890.4948015122874,BA_Total,seasonal_mam,region_31
21,2022,1753.6682419659737,BA_Total,seasonal_mam,region_31
22,2023,2708.312381852552,BA_Total,seasonal_mam,region_31
