,year,sum,variable,timescale,region
0,2002,282800954.7681233,Cem_Total,seasonal_jja,region_19
1,2003,19880312.75600899,Cem_Total,seasonal_jja,region_19
2,2004,183468194.35709673,Cem_Total,seasonal_jja,region_19
3,2005,182691575.5347852,Cem_Total,seasonal_jja,region_19
4,2006,249396722.60249922,Cem_Total,seasonal_jja,region_19
5,2007,202039366.8672229,Cem_Total,seasonal_jja,region_19
6,2008,239998115.32539958,Cem_Total,seasonal_jja,region_19
7,2009,140472715.7744864,Cem_Total,seasonal_jja,region_19
8,2010,358892016.7821422,Cem_Total,seasonal_jja,region_19
9,2011,60044102.30858733,Cem_Total,seasonal_jja,region_19
10,2012,51028419.57647245,Cem_Total,seasonal_jja,region_19
11,2013,28541931.10108286,Cem_Total,seasonal_jja,region_19
12,2014,98503592.79556748,Cem_Total,seasonal_jja,region_19
13,2015,63381865.08829163,Cem_Total,seasonal_jja,region_19
14,2016,37355967.134709045,Cem_Total,seasonal_jja,region_19
15,2017,145320309.46352312,Cem_Total,seasonal_jja,region_19
16,2018,43019522.38852874,Cem_Total,seasonal_jja,region_19
17,2019,36978455.3879082,Cem_Total,seasonal_jja,region_19
18,2020,45443151.018551394,Cem_Total,seasonal_jja,region_19
