,fittype,tstart,tend,slope,intercept,corrcoef,R2adj,variable,timescale,region
0,theil-sen,2001-01-01,2023-01-01,-12.040425,294.348505,0.779465,0.914743,BA_Forest_NonForest,seasonal_jja,region_15
1,ltr_fit,2001-01-01,2023-01-01,,,0.99941,0.999896,BA_Forest_NonForest,seasonal_jja,region_15
2,ltr_segment,2001-01-01,2010-01-01,-26.422064,407.488361,0.999942,0.99999,BA_Forest_NonForest,seasonal_jja,region_15
3,ltr_segment,2011-01-01,2015-01-01,6.11254,166.771504,0.966203,0.999653,BA_Forest_NonForest,seasonal_jja,region_15
4,ltr_segment,2016-01-01,2023-01-01,-6.117922,219.632242,0.965399,0.999612,BA_Forest_NonForest,seasonal_jja,region_15
5,ltr_3_segment,2001-01-01,2023-01-01,,,0.999133,0.999845,BA_Forest_NonForest,seasonal_jja,region_15
