,year,sum,variable,timescale,region
0,2001,64.3038752362949,BA_Total,seasonal_mam,region_10
1,2002,23.205103969754248,BA_Total,seasonal_mam,region_10
2,2003,250.9853497164461,BA_Total,seasonal_mam,region_10
3,2004,71.26937618147447,BA_Total,seasonal_mam,region_10
4,2005,59.92296786389414,BA_Total,seasonal_mam,region_10
5,2006,36.22400756143667,BA_Total,seasonal_mam,region_10
6,2007,89.48487712665406,BA_Total,seasonal_mam,region_10
7,2008,117.71313799621926,BA_Total,seasonal_mam,region_10
8,2009,56.3156899810964,BA_Total,seasonal_mam,region_10
9,2010,21.673913043478255,BA_Total,seasonal_mam,region_10
10,2011,13.57703213610586,BA_Total,seasonal_mam,region_10
11,2012,40.99243856332702,BA_Total,seasonal_mam,region_10
12,2013,15.702741020793951,BA_Total,seasonal_mam,region_10
13,2014,76.48345935727788,BA_Total,seasonal_mam,region_10
14,2015,111.75330812854442,BA_Total,seasonal_mam,region_10
15,2016,170.68005671077503,BA_Total,seasonal_mam,region_10
16,2017,22.60586011342155,BA_Total,seasonal_mam,region_10
17,2018,86.32797731568998,BA_Total,seasonal_mam,region_10
18,2019,101.3265595463138,BA_Total,seasonal_mam,region_10
19,2020,245.65311909262758,BA_Total,seasonal_mam,region_10
20,2021,39.767013232514174,BA_Total,seasonal_mam,region_10
21,2022,9.835538752362947,BA_Total,seasonal_mam,region_10
22,2023,36.98393194706995,BA_Total,seasonal_mam,region_10
