,year,sum,variable,timescale,region
0,2002,305863.82095926674,Cem_Total,seasonal_mam,region_29
1,2003,721958.6635780939,Cem_Total,seasonal_mam,region_29
2,2004,61069.587457718975,Cem_Total,seasonal_mam,region_29
3,2005,2701357.262819875,Cem_Total,seasonal_mam,region_29
4,2006,403655.7762565776,Cem_Total,seasonal_mam,region_29
5,2007,1340397.0926611978,Cem_Total,seasonal_mam,region_29
6,2008,451457.4176130822,Cem_Total,seasonal_mam,region_29
7,2009,563918.9580355526,Cem_Total,seasonal_mam,region_29
8,2010,1100233.0827995876,Cem_Total,seasonal_mam,region_29
9,2011,28943424.815590058,Cem_Total,seasonal_mam,region_29
10,2012,2099644.7129600295,Cem_Total,seasonal_mam,region_29
11,2013,1255086.309912079,Cem_Total,seasonal_mam,region_29
12,2014,370886.8596406029,Cem_Total,seasonal_mam,region_29
13,2015,1174331.2590169543,Cem_Total,seasonal_mam,region_29
14,2016,1315667.9034756692,Cem_Total,seasonal_mam,region_29
15,2017,0.0,Cem_Total,seasonal_mam,region_29
16,2018,1291308.9912620499,Cem_Total,seasonal_mam,region_29
17,2019,14804996.640345879,Cem_Total,seasonal_mam,region_29
18,2020,6986013.87560318,Cem_Total,seasonal_mam,region_29
