,year,sum,variable,timescale,region
0,2001,3987233470.031464,Cem_Total,yearly_jj,region_11
1,2002,29843311693.563763,Cem_Total,yearly_jj,region_11
2,2003,16077686589.915092,Cem_Total,yearly_jj,region_11
3,2004,21986063015.986153,Cem_Total,yearly_jj,region_11
4,2005,25511252682.161926,Cem_Total,yearly_jj,region_11
5,2006,21806191386.56717,Cem_Total,yearly_jj,region_11
6,2007,21207289690.941902,Cem_Total,yearly_jj,region_11
7,2008,17454483258.04831,Cem_Total,yearly_jj,region_11
8,2009,20567223347.34453,Cem_Total,yearly_jj,region_11
9,2010,15172990689.88234,Cem_Total,yearly_jj,region_11
10,2011,6818239339.953929,Cem_Total,yearly_jj,region_11
11,2012,18406443833.820564,Cem_Total,yearly_jj,region_11
12,2013,11543395950.868576,Cem_Total,yearly_jj,region_11
13,2014,14838541117.32829,Cem_Total,yearly_jj,region_11
14,2015,38003989166.479645,Cem_Total,yearly_jj,region_11
15,2016,11782610230.429361,Cem_Total,yearly_jj,region_11
16,2017,34019525913.322533,Cem_Total,yearly_jj,region_11
17,2018,28656889628.690292,Cem_Total,yearly_jj,region_11
18,2019,30288602121.501865,Cem_Total,yearly_jj,region_11
19,2020,24772863632.135,Cem_Total,yearly_jj,region_11
