,year,sum,variable,timescale,region
0,2002,7960.155941717815,Cem_Forest_NonForest,seasonal_jja,region_36
1,2003,605854.6167249051,Cem_Forest_NonForest,seasonal_jja,region_36
2,2004,225194.69594186885,Cem_Forest_NonForest,seasonal_jja,region_36
3,2005,1727576.6687076096,Cem_Forest_NonForest,seasonal_jja,region_36
4,2006,556678.9113938571,Cem_Forest_NonForest,seasonal_jja,region_36
5,2007,403342.6494715406,Cem_Forest_NonForest,seasonal_jja,region_36
6,2008,29046.37154067183,Cem_Forest_NonForest,seasonal_jja,region_36
7,2009,253609.19696418045,Cem_Forest_NonForest,seasonal_jja,region_36
8,2010,454119.3856097971,Cem_Forest_NonForest,seasonal_jja,region_36
9,2011,3802882.379983005,Cem_Forest_NonForest,seasonal_jja,region_36
10,2012,385576.5557198793,Cem_Forest_NonForest,seasonal_jja,region_36
11,2013,691159.9506602879,Cem_Forest_NonForest,seasonal_jja,region_36
12,2014,224223.73218802217,Cem_Forest_NonForest,seasonal_jja,region_36
13,2015,152575.9312505942,Cem_Forest_NonForest,seasonal_jja,region_36
14,2016,145396.27060725988,Cem_Forest_NonForest,seasonal_jja,region_36
15,2017,39032.69394051445,Cem_Forest_NonForest,seasonal_jja,region_36
16,2018,11649.020955327818,Cem_Forest_NonForest,seasonal_jja,region_36
17,2019,108550.64880099674,Cem_Forest_NonForest,seasonal_jja,region_36
18,2020,150175.06687161865,Cem_Forest_NonForest,seasonal_jja,region_36
