,year,sum,variable,timescale,region
0,2001,1792.1994328922492,BA_Total,seasonal_mam,region_22
1,2002,1545.59640831758,BA_Total,seasonal_mam,region_22
2,2003,2305.3790170132324,BA_Total,seasonal_mam,region_22
3,2004,3375.8317580340263,BA_Total,seasonal_mam,region_22
4,2005,1931.1658790170136,BA_Total,seasonal_mam,region_22
5,2006,3373.981568998109,BA_Total,seasonal_mam,region_22
6,2007,2548.8662570888464,BA_Total,seasonal_mam,region_22
7,2008,1690.4158790170131,BA_Total,seasonal_mam,region_22
8,2009,2609.4083175803394,BA_Total,seasonal_mam,region_22
9,2010,1776.1602079395086,BA_Total,seasonal_mam,region_22
10,2011,1968.036862003781,BA_Total,seasonal_mam,region_22
11,2012,2185.7670132325143,BA_Total,seasonal_mam,region_22
12,2013,1890.9224952741017,BA_Total,seasonal_mam,region_22
13,2014,1992.3965028355387,BA_Total,seasonal_mam,region_22
14,2015,2070.2797731569,BA_Total,seasonal_mam,region_22
15,2016,1665.3553875236296,BA_Total,seasonal_mam,region_22
16,2017,2082.2537807183357,BA_Total,seasonal_mam,region_22
17,2018,1757.190926275992,BA_Total,seasonal_mam,region_22
18,2019,1653.1838374291115,BA_Total,seasonal_mam,region_22
19,2020,1433.311436672968,BA_Total,seasonal_mam,region_22
20,2021,1783.1734404536862,BA_Total,seasonal_mam,region_22
21,2022,1490.729678638942,BA_Total,seasonal_mam,region_22
22,2023,1956.3260869565215,BA_Total,seasonal_mam,region_22
