,year,sum,variable,timescale,region
0,2001,0.0,BA_Total,seasonal_djf,region_30
1,2002,0.0,BA_Total,seasonal_djf,region_30
2,2003,0.0,BA_Total,seasonal_djf,region_30
3,2004,1.3194716242661446,BA_Total,seasonal_djf,region_30
4,2005,10.684931506849315,BA_Total,seasonal_djf,region_30
5,2006,4.101272015655577,BA_Total,seasonal_djf,region_30
6,2007,0.0,BA_Total,seasonal_djf,region_30
7,2008,5.704990215264187,BA_Total,seasonal_djf,region_30
8,2009,11.940802348336595,BA_Total,seasonal_djf,region_30
9,2010,0.3943248532289628,BA_Total,seasonal_djf,region_30
10,2011,0.0547945205479452,BA_Total,seasonal_djf,region_30
11,2012,0.030332681017612523,BA_Total,seasonal_djf,region_30
12,2013,2.4662426614481405,BA_Total,seasonal_djf,region_30
13,2014,0.0,BA_Total,seasonal_djf,region_30
14,2015,0.0,BA_Total,seasonal_djf,region_30
15,2016,7.888454011741683,BA_Total,seasonal_djf,region_30
16,2017,0.25782778864970646,BA_Total,seasonal_djf,region_30
17,2018,0.0,BA_Total,seasonal_djf,region_30
18,2019,0.4931506849315068,BA_Total,seasonal_djf,region_30
19,2020,2.1139921722113506,BA_Total,seasonal_djf,region_30
20,2021,0.0,BA_Total,seasonal_djf,region_30
21,2022,0.0,BA_Total,seasonal_djf,region_30
22,2023,0.0,BA_Total,seasonal_djf,region_30
