,year,sum,variable,timescale,region
0,2001,453.3180529300567,BA_Forest_NonForest,seasonal_mam,region_24
1,2002,128.31616257088848,BA_Forest_NonForest,seasonal_mam,region_24
2,2003,186.48960302457468,BA_Forest_NonForest,seasonal_mam,region_24
3,2004,33.54773156899811,BA_Forest_NonForest,seasonal_mam,region_24
4,2005,194.2783553875236,BA_Forest_NonForest,seasonal_mam,region_24
5,2006,372.1049149338375,BA_Forest_NonForest,seasonal_mam,region_24
6,2007,530.2906427221174,BA_Forest_NonForest,seasonal_mam,region_24
7,2008,199.2665406427222,BA_Forest_NonForest,seasonal_mam,region_24
8,2009,159.19659735349717,BA_Forest_NonForest,seasonal_mam,region_24
9,2010,57.00661625708884,BA_Forest_NonForest,seasonal_mam,region_24
10,2011,127.5,BA_Forest_NonForest,seasonal_mam,region_24
11,2012,309.2325141776938,BA_Forest_NonForest,seasonal_mam,region_24
12,2013,591.6398865784499,BA_Forest_NonForest,seasonal_mam,region_24
13,2014,200.81049149338375,BA_Forest_NonForest,seasonal_mam,region_24
14,2015,135.03544423440454,BA_Forest_NonForest,seasonal_mam,region_24
15,2016,10.432419659735347,BA_Forest_NonForest,seasonal_mam,region_24
16,2017,49.33459357277883,BA_Forest_NonForest,seasonal_mam,region_24
17,2018,112.53780718336482,BA_Forest_NonForest,seasonal_mam,region_24
18,2019,568.9338374291115,BA_Forest_NonForest,seasonal_mam,region_24
19,2020,249.26559546313803,BA_Forest_NonForest,seasonal_mam,region_24
20,2021,198.02930056710775,BA_Forest_NonForest,seasonal_mam,region_24
21,2022,278.7689035916825,BA_Forest_NonForest,seasonal_mam,region_24
22,2023,371.1134215500944,BA_Forest_NonForest,seasonal_mam,region_24
