,year,sum,variable,timescale,region
0,2002,22021404.056901548,Cem_Total,seasonal_mam,region_28
1,2003,13481309.547504798,Cem_Total,seasonal_mam,region_28
2,2004,24502411.402600832,Cem_Total,seasonal_mam,region_28
3,2005,42319417.78590327,Cem_Total,seasonal_mam,region_28
4,2006,12770471.775446583,Cem_Total,seasonal_mam,region_28
5,2007,14436401.380401311,Cem_Total,seasonal_mam,region_28
6,2008,15975648.003445389,Cem_Total,seasonal_mam,region_28
7,2009,20987313.669521283,Cem_Total,seasonal_mam,region_28
8,2010,18072794.17113696,Cem_Total,seasonal_mam,region_28
9,2011,7318668.5532977665,Cem_Total,seasonal_mam,region_28
10,2012,10396230.652473181,Cem_Total,seasonal_mam,region_28
11,2013,25693963.48656987,Cem_Total,seasonal_mam,region_28
12,2014,20092607.749981448,Cem_Total,seasonal_mam,region_28
13,2015,12457933.324610792,Cem_Total,seasonal_mam,region_28
14,2016,46212826.11218143,Cem_Total,seasonal_mam,region_28
15,2017,16611362.600516187,Cem_Total,seasonal_mam,region_28
16,2018,16825021.653509043,Cem_Total,seasonal_mam,region_28
17,2019,13298585.479567083,Cem_Total,seasonal_mam,region_28
18,2020,35401842.22117161,Cem_Total,seasonal_mam,region_28
