,year,sum,variable,timescale,region
0,2001,142.66504381694253,BA_Total,seasonal_jja,region_03
1,2002,1157.786757546251,BA_Total,seasonal_jja,region_03
2,2003,713.416747809153,BA_Total,seasonal_jja,region_03
3,2004,60.739532619279466,BA_Total,seasonal_jja,region_03
4,2005,579.0258033106134,BA_Total,seasonal_jja,region_03
5,2006,243.64070107108088,BA_Total,seasonal_jja,region_03
6,2007,428.03748782862704,BA_Total,seasonal_jja,region_03
7,2008,291.51022395326197,BA_Total,seasonal_jja,region_03
8,2009,116.47419668938656,BA_Total,seasonal_jja,region_03
9,2010,488.5233690360273,BA_Total,seasonal_jja,region_03
10,2011,404.45715676728327,BA_Total,seasonal_jja,region_03
11,2012,325.4868549172346,BA_Total,seasonal_jja,region_03
12,2013,2007.1626095423562,BA_Total,seasonal_jja,region_03
13,2014,108.53213242453747,BA_Total,seasonal_jja,region_03
14,2015,161.65189873417722,BA_Total,seasonal_jja,region_03
15,2016,29.596884128529695,BA_Total,seasonal_jja,region_03
16,2017,258.88072054527754,BA_Total,seasonal_jja,region_03
17,2018,248.93232716650442,BA_Total,seasonal_jja,region_03
18,2019,201.18841285296978,BA_Total,seasonal_jja,region_03
19,2020,18.1222005842259,BA_Total,seasonal_jja,region_03
20,2021,1404.2249269717618,BA_Total,seasonal_jja,region_03
21,2022,149.21275559883154,BA_Total,seasonal_jja,region_03
22,2023,1659.741966893866,BA_Total,seasonal_jja,region_03
