,year,sum,variable,timescale,region
0,2001,0.3146853146853147,BA_Total,seasonal_son,region_17
1,2002,16.213786213786214,BA_Total,seasonal_son,region_17
2,2003,0.37462537462537465,BA_Total,seasonal_son,region_17
3,2004,0.4795204795204796,BA_Total,seasonal_son,region_17
4,2005,0.5394605394605396,BA_Total,seasonal_son,region_17
5,2006,1.873126873126873,BA_Total,seasonal_son,region_17
6,2007,0.0,BA_Total,seasonal_son,region_17
7,2008,0.014985014985014986,BA_Total,seasonal_son,region_17
8,2009,0.19480519480519481,BA_Total,seasonal_son,region_17
9,2010,0.1048951048951049,BA_Total,seasonal_son,region_17
10,2011,0.4645354645354645,BA_Total,seasonal_son,region_17
11,2012,0.029970029970029972,BA_Total,seasonal_son,region_17
12,2013,0.0,BA_Total,seasonal_son,region_17
13,2014,0.015484515484515484,BA_Total,seasonal_son,region_17
14,2015,0.09040959040959042,BA_Total,seasonal_son,region_17
15,2016,0.0,BA_Total,seasonal_son,region_17
16,2017,0.11988011988011989,BA_Total,seasonal_son,region_17
17,2018,1.2447552447552448,BA_Total,seasonal_son,region_17
18,2019,0.0,BA_Total,seasonal_son,region_17
19,2020,0.0,BA_Total,seasonal_son,region_17
20,2021,0.15284715284715286,BA_Total,seasonal_son,region_17
21,2022,0.0,BA_Total,seasonal_son,region_17
