year,sum,variable,timescale,region
2001,0.0,BA_Total,seasonal_jja,TIB
2002,0.02,BA_Total,seasonal_jja,TIB
2003,2.6390000000000002,BA_Total,seasonal_jja,TIB
2004,0.081,BA_Total,seasonal_jja,TIB
2005,2.3409999999999997,BA_Total,seasonal_jja,TIB
2006,0.056,BA_Total,seasonal_jja,TIB
2007,1.6679999999999997,BA_Total,seasonal_jja,TIB
2008,0.0,BA_Total,seasonal_jja,TIB
2009,1.213,BA_Total,seasonal_jja,TIB
2010,0.006,BA_Total,seasonal_jja,TIB
2011,0.041,BA_Total,seasonal_jja,TIB
2012,1.725,BA_Total,seasonal_jja,TIB
2013,0.030000000000000002,BA_Total,seasonal_jja,TIB
2014,4.484,BA_Total,seasonal_jja,TIB
2015,0.843,BA_Total,seasonal_jja,TIB
2016,0.010000000000000002,BA_Total,seasonal_jja,TIB
2017,0.179,BA_Total,seasonal_jja,TIB
2018,0.111,BA_Total,seasonal_jja,TIB
2019,1.4889999999999999,BA_Total,seasonal_jja,TIB
2020,0.361,BA_Total,seasonal_jja,TIB
2021,0.008,BA_Total,seasonal_jja,TIB
2022,0.639,BA_Total,seasonal_jja,TIB
2023,0.0,BA_Total,seasonal_jja,TIB
