,year,sum,variable,timescale,region
0,2002,266130548.6209957,Cem_Forest_NonForest,seasonal_son,region_31
1,2003,8667300.952997336,Cem_Forest_NonForest,seasonal_son,region_31
2,2004,11625380.05428983,Cem_Forest_NonForest,seasonal_son,region_31
3,2005,25070434.56931182,Cem_Forest_NonForest,seasonal_son,region_31
4,2006,57947888.0350066,Cem_Forest_NonForest,seasonal_son,region_31
5,2007,136288663.32108542,Cem_Forest_NonForest,seasonal_son,region_31
6,2008,1931706.6012691283,Cem_Forest_NonForest,seasonal_son,region_31
7,2009,9468553.332260959,Cem_Forest_NonForest,seasonal_son,region_31
8,2010,4892745.196758581,Cem_Forest_NonForest,seasonal_son,region_31
9,2011,196031998.29258564,Cem_Forest_NonForest,seasonal_son,region_31
10,2012,12522203.799565423,Cem_Forest_NonForest,seasonal_son,region_31
11,2013,5539056.703842719,Cem_Forest_NonForest,seasonal_son,region_31
12,2014,34775470.04324056,Cem_Forest_NonForest,seasonal_son,region_31
13,2015,69794820.35335335,Cem_Forest_NonForest,seasonal_son,region_31
14,2016,555459008.8594344,Cem_Forest_NonForest,seasonal_son,region_31
15,2017,17897735.7885836,Cem_Forest_NonForest,seasonal_son,region_31
16,2018,50816385.4347082,Cem_Forest_NonForest,seasonal_son,region_31
17,2019,10287825.204251796,Cem_Forest_NonForest,seasonal_son,region_31
18,2020,110145602.2719155,Cem_Forest_NonForest,seasonal_son,region_31
