,year,sum,variable,timescale,region
0,2001,0.17391304347826086,BA_Forest_NonForest,seasonal_mam,region_14
1,2002,1.063327032136106,BA_Forest_NonForest,seasonal_mam,region_14
2,2003,12.749054820415877,BA_Forest_NonForest,seasonal_mam,region_14
3,2004,4.931947069943288,BA_Forest_NonForest,seasonal_mam,region_14
4,2005,9.497164461247635,BA_Forest_NonForest,seasonal_mam,region_14
5,2006,8.522684310018903,BA_Forest_NonForest,seasonal_mam,region_14
6,2007,5.102551984877126,BA_Forest_NonForest,seasonal_mam,region_14
7,2008,16.51890359168242,BA_Forest_NonForest,seasonal_mam,region_14
8,2009,10.48109640831758,BA_Forest_NonForest,seasonal_mam,region_14
9,2010,8.855860113421551,BA_Forest_NonForest,seasonal_mam,region_14
10,2011,5.468336483931946,BA_Forest_NonForest,seasonal_mam,region_14
11,2012,11.479206049149335,BA_Forest_NonForest,seasonal_mam,region_14
12,2013,1.9938563327032135,BA_Forest_NonForest,seasonal_mam,region_14
13,2014,19.265595463138,BA_Forest_NonForest,seasonal_mam,region_14
14,2015,70.42155009451797,BA_Forest_NonForest,seasonal_mam,region_14
15,2016,8.011342155009451,BA_Forest_NonForest,seasonal_mam,region_14
16,2017,2.3596408317580337,BA_Forest_NonForest,seasonal_mam,region_14
17,2018,7.849243856332703,BA_Forest_NonForest,seasonal_mam,region_14
18,2019,13.349716446124765,BA_Forest_NonForest,seasonal_mam,region_14
19,2020,11.827504725897919,BA_Forest_NonForest,seasonal_mam,region_14
20,2021,16.58553875236295,BA_Forest_NonForest,seasonal_mam,region_14
21,2022,7.485349716446124,BA_Forest_NonForest,seasonal_mam,region_14
22,2023,8.174858223062381,BA_Forest_NonForest,seasonal_mam,region_14
