,year,sum,variable,timescale,region
0,2002,12116275.968373695,Cem_Total,seasonal_jja,region_05
1,2003,29370318.694570594,Cem_Total,seasonal_jja,region_05
2,2004,15108581.123592213,Cem_Total,seasonal_jja,region_05
3,2005,15152288.55445815,Cem_Total,seasonal_jja,region_05
4,2006,21024656.17577976,Cem_Total,seasonal_jja,region_05
5,2007,26628328.059943933,Cem_Total,seasonal_jja,region_05
6,2008,14802301.698075213,Cem_Total,seasonal_jja,region_05
7,2009,10774140.804228468,Cem_Total,seasonal_jja,region_05
8,2010,14068437.169342687,Cem_Total,seasonal_jja,region_05
9,2011,26496520.61393604,Cem_Total,seasonal_jja,region_05
10,2012,32677891.468584567,Cem_Total,seasonal_jja,region_05
11,2013,13268035.413646914,Cem_Total,seasonal_jja,region_05
12,2014,3146685.1221976355,Cem_Total,seasonal_jja,region_05
13,2015,8887686.053994175,Cem_Total,seasonal_jja,region_05
14,2016,6980419.201782822,Cem_Total,seasonal_jja,region_05
15,2017,5063272.362074031,Cem_Total,seasonal_jja,region_05
16,2018,7676863.146196678,Cem_Total,seasonal_jja,region_05
17,2019,9463398.997571675,Cem_Total,seasonal_jja,region_05
18,2020,5789276.578909992,Cem_Total,seasonal_jja,region_05
