,year,sum,variable,timescale,region
0,2002,143646013.59308463,Cem_Total,seasonal_jja,region_30
1,2003,107895322.4884403,Cem_Total,seasonal_jja,region_30
2,2004,147431944.377044,Cem_Total,seasonal_jja,region_30
3,2005,375308557.9475595,Cem_Total,seasonal_jja,region_30
4,2006,170319230.68360674,Cem_Total,seasonal_jja,region_30
5,2007,58843269.500749655,Cem_Total,seasonal_jja,region_30
6,2008,97925850.26740111,Cem_Total,seasonal_jja,region_30
7,2009,29475490.90525954,Cem_Total,seasonal_jja,region_30
8,2010,312295112.125656,Cem_Total,seasonal_jja,region_30
9,2011,34003989.31681963,Cem_Total,seasonal_jja,region_30
10,2012,1007531730.9419512,Cem_Total,seasonal_jja,region_30
11,2013,287979832.5808574,Cem_Total,seasonal_jja,region_30
12,2014,67173430.71767937,Cem_Total,seasonal_jja,region_30
13,2015,94848343.2492194,Cem_Total,seasonal_jja,region_30
14,2016,177935326.58256885,Cem_Total,seasonal_jja,region_30
15,2017,175920628.7615732,Cem_Total,seasonal_jja,region_30
16,2018,39330058.0929561,Cem_Total,seasonal_jja,region_30
17,2019,103546151.0590696,Cem_Total,seasonal_jja,region_30
18,2020,114436335.81378281,Cem_Total,seasonal_jja,region_30
