,year,sum,variable,timescale,region
0,2001,3199.2161635832517,BA_Total,seasonal_jja,region_13
1,2002,4240.963972736125,BA_Total,seasonal_jja,region_13
2,2003,2987.7814021421605,BA_Total,seasonal_jja,region_13
3,2004,3375.848101265823,BA_Total,seasonal_jja,region_13
4,2005,5233.657740993183,BA_Total,seasonal_jja,region_13
5,2006,3402.994644595911,BA_Total,seasonal_jja,region_13
6,2007,6542.430379746834,BA_Total,seasonal_jja,region_13
7,2008,1765.2112950340795,BA_Total,seasonal_jja,region_13
8,2009,969.7784810126581,BA_Total,seasonal_jja,region_13
9,2010,8165.637779941578,BA_Total,seasonal_jja,region_13
10,2011,1394.4474196689384,BA_Total,seasonal_jja,region_13
11,2012,2454.0311587147025,BA_Total,seasonal_jja,region_13
12,2013,1402.4396299902626,BA_Total,seasonal_jja,region_13
13,2014,1496.3748782862701,BA_Total,seasonal_jja,region_13
14,2015,1323.5116845180132,BA_Total,seasonal_jja,region_13
15,2016,3644.087633885102,BA_Total,seasonal_jja,region_13
16,2017,2039.681110029211,BA_Total,seasonal_jja,region_13
17,2018,1254.8656280428431,BA_Total,seasonal_jja,region_13
18,2019,3821.8188899707884,BA_Total,seasonal_jja,region_13
19,2020,2679.5180136319377,BA_Total,seasonal_jja,region_13
20,2021,2867.6324245374876,BA_Total,seasonal_jja,region_13
21,2022,2031.9128529698148,BA_Total,seasonal_jja,region_13
22,2023,146.46543330087636,BA_Total,seasonal_jja,region_13
