,year,sum,variable,timescale,region
0,2002,434256493.9065576,Cem_Forest_NonForest,seasonal_djf,region_23
1,2003,394007432.08600223,Cem_Forest_NonForest,seasonal_djf,region_23
2,2004,96481339.82935384,Cem_Forest_NonForest,seasonal_djf,region_23
3,2005,182576479.12828124,Cem_Forest_NonForest,seasonal_djf,region_23
4,2006,317504581.270189,Cem_Forest_NonForest,seasonal_djf,region_23
5,2007,389512776.969132,Cem_Forest_NonForest,seasonal_djf,region_23
6,2008,189014820.88063425,Cem_Forest_NonForest,seasonal_djf,region_23
7,2009,230759103.76878208,Cem_Forest_NonForest,seasonal_djf,region_23
8,2010,112203039.19671024,Cem_Forest_NonForest,seasonal_djf,region_23
9,2011,132097798.18069555,Cem_Forest_NonForest,seasonal_djf,region_23
10,2012,123772671.21950346,Cem_Forest_NonForest,seasonal_djf,region_23
11,2013,474513622.2947606,Cem_Forest_NonForest,seasonal_djf,region_23
12,2014,179280242.3788452,Cem_Forest_NonForest,seasonal_djf,region_23
13,2015,132228651.49890468,Cem_Forest_NonForest,seasonal_djf,region_23
14,2016,249168404.33874947,Cem_Forest_NonForest,seasonal_djf,region_23
15,2017,83340446.39519201,Cem_Forest_NonForest,seasonal_djf,region_23
16,2018,199110127.83079988,Cem_Forest_NonForest,seasonal_djf,region_23
17,2019,209191343.74307242,Cem_Forest_NonForest,seasonal_djf,region_23
18,2020,157035826.79370874,Cem_Forest_NonForest,seasonal_djf,region_23
