,year,sum,variable,timescale,region
0,2000,992.0,BA_Total,yearly_jj,region_14
1,2001,4738.0,BA_Total,yearly_jj,region_14
2,2002,6622.0,BA_Total,yearly_jj,region_14
3,2003,6381.0,BA_Total,yearly_jj,region_14
4,2004,6619.0,BA_Total,yearly_jj,region_14
5,2005,3258.0,BA_Total,yearly_jj,region_14
6,2006,5164.0,BA_Total,yearly_jj,region_14
7,2007,4954.0,BA_Total,yearly_jj,region_14
8,2008,4616.0,BA_Total,yearly_jj,region_14
9,2009,4497.0,BA_Total,yearly_jj,region_14
10,2010,5253.0,BA_Total,yearly_jj,region_14
11,2011,7052.0,BA_Total,yearly_jj,region_14
12,2012,2718.0,BA_Total,yearly_jj,region_14
13,2013,7243.0,BA_Total,yearly_jj,region_14
14,2014,15434.0,BA_Total,yearly_jj,region_14
15,2015,4780.0,BA_Total,yearly_jj,region_14
16,2016,25765.0,BA_Total,yearly_jj,region_14
17,2017,3119.0,BA_Total,yearly_jj,region_14
18,2018,6476.0,BA_Total,yearly_jj,region_14
19,2019,8527.0,BA_Total,yearly_jj,region_14
20,2020,6092.0,BA_Total,yearly_jj,region_14
21,2021,6986.0,BA_Total,yearly_jj,region_14
22,2022,22026.0,BA_Total,yearly_jj,region_14
23,2023,43.0,BA_Total,yearly_jj,region_14
