,year,sum,variable,timescale,region
0,2001,0.503996003996004,BA_Forest_NonForest,seasonal_son,region_03
1,2002,0.4165834165834166,BA_Forest_NonForest,seasonal_son,region_03
2,2003,11.540459540459544,BA_Forest_NonForest,seasonal_son,region_03
3,2004,0.15034965034965037,BA_Forest_NonForest,seasonal_son,region_03
4,2005,0.9270729270729271,BA_Forest_NonForest,seasonal_son,region_03
5,2006,36.083916083916094,BA_Forest_NonForest,seasonal_son,region_03
6,2007,0.27772227772227775,BA_Forest_NonForest,seasonal_son,region_03
7,2008,6.0419580419580425,BA_Forest_NonForest,seasonal_son,region_03
8,2009,0.24675324675324675,BA_Forest_NonForest,seasonal_son,region_03
9,2010,0.33066933066933063,BA_Forest_NonForest,seasonal_son,region_03
10,2011,31.867632367632368,BA_Forest_NonForest,seasonal_son,region_03
11,2012,1.5534465534465536,BA_Forest_NonForest,seasonal_son,region_03
12,2013,2.1373626373626378,BA_Forest_NonForest,seasonal_son,region_03
13,2014,0.8926073926073927,BA_Forest_NonForest,seasonal_son,region_03
14,2015,0.7167832167832168,BA_Forest_NonForest,seasonal_son,region_03
15,2016,0.07742257742257742,BA_Forest_NonForest,seasonal_son,region_03
16,2017,65.6988011988012,BA_Forest_NonForest,seasonal_son,region_03
17,2018,1.28971028971029,BA_Forest_NonForest,seasonal_son,region_03
18,2019,0.11988011988011989,BA_Forest_NonForest,seasonal_son,region_03
19,2020,0.10839160839160839,BA_Forest_NonForest,seasonal_son,region_03
20,2021,36.5014985014985,BA_Forest_NonForest,seasonal_son,region_03
21,2022,1.151848151848152,BA_Forest_NonForest,seasonal_son,region_03
