,year,sum,variable,timescale,region
0,2001,86.96553446553445,BA_Total,seasonal_son,region_04
1,2002,99.00649350649351,BA_Total,seasonal_son,region_04
2,2003,278.7037962037962,BA_Total,seasonal_son,region_04
3,2004,93.97252747252749,BA_Total,seasonal_son,region_04
4,2005,144.52397602397605,BA_Total,seasonal_son,region_04
5,2006,314.15984015984014,BA_Total,seasonal_son,region_04
6,2007,200.83266733266737,BA_Total,seasonal_son,region_04
7,2008,113.83716283716282,BA_Total,seasonal_son,region_04
8,2009,98.39710289710291,BA_Total,seasonal_son,region_04
9,2010,128.1698301698302,BA_Total,seasonal_son,region_04
10,2011,206.17732267732265,BA_Total,seasonal_son,region_04
11,2012,263.26223776223776,BA_Total,seasonal_son,region_04
12,2013,58.223276723276726,BA_Total,seasonal_son,region_04
13,2014,76.64435564435564,BA_Total,seasonal_son,region_04
14,2015,137.82017982017982,BA_Total,seasonal_son,region_04
15,2016,104.2767232767233,BA_Total,seasonal_son,region_04
16,2017,414.61238761238764,BA_Total,seasonal_son,region_04
17,2018,263.98701298701303,BA_Total,seasonal_son,region_04
18,2019,157.11538461538464,BA_Total,seasonal_son,region_04
19,2020,1338.9925074925077,BA_Total,seasonal_son,region_04
20,2021,269.3761238761239,BA_Total,seasonal_son,region_04
21,2022,254.47802197802204,BA_Total,seasonal_son,region_04
