year,sum,variable,timescale,region
2002,31.11039607626127,Cem_Total,yearly,NWN
2003,16.320306353914702,Cem_Total,yearly,NWN
2004,149.76986057688427,Cem_Total,yearly,NWN
2005,63.28301212514714,Cem_Total,yearly,NWN
2006,52.992859466760265,Cem_Total,yearly,NWN
2007,25.878633655480463,Cem_Total,yearly,NWN
2008,32.45052230784634,Cem_Total,yearly,NWN
2009,32.81880743562993,Cem_Total,yearly,NWN
2010,70.39790015032897,Cem_Total,yearly,NWN
2011,37.707104821555305,Cem_Total,yearly,NWN
2012,33.761500304913184,Cem_Total,yearly,NWN
2013,40.48942268125405,Cem_Total,yearly,NWN
2014,97.2985146825287,Cem_Total,yearly,NWN
2015,132.77057009944627,Cem_Total,yearly,NWN
2016,30.286607147525306,Cem_Total,yearly,NWN
2017,68.77962600616327,Cem_Total,yearly,NWN
2018,38.386565368818204,Cem_Total,yearly,NWN
2019,54.40892990763011,Cem_Total,yearly,NWN
2020,1.297709010932221,Cem_Total,yearly,NWN
