,year,sum,variable,timescale,region
0,2001,1.9575424575424578,BA_Total,seasonal_son,region_37
1,2002,0.0,BA_Total,seasonal_son,region_37
2,2003,2.067932067932068,BA_Total,seasonal_son,region_37
3,2004,4.166333666333667,BA_Total,seasonal_son,region_37
4,2005,7.442557442557441,BA_Total,seasonal_son,region_37
5,2006,6.586913086913087,BA_Total,seasonal_son,region_37
6,2007,5.591908091908093,BA_Total,seasonal_son,region_37
7,2008,0.974025974025974,BA_Total,seasonal_son,region_37
8,2009,2.547452547452548,BA_Total,seasonal_son,region_37
9,2010,0.8391608391608392,BA_Total,seasonal_son,region_37
10,2011,0.0,BA_Total,seasonal_son,region_37
11,2012,0.43356643356643354,BA_Total,seasonal_son,region_37
12,2013,2.6408591408591406,BA_Total,seasonal_son,region_37
13,2014,0.0,BA_Total,seasonal_son,region_37
14,2015,0.1048951048951049,BA_Total,seasonal_son,region_37
15,2016,0.26973026973026976,BA_Total,seasonal_son,region_37
16,2017,0.19480519480519481,BA_Total,seasonal_son,region_37
17,2018,0.20979020979020982,BA_Total,seasonal_son,region_37
18,2019,0.6003996003996004,BA_Total,seasonal_son,region_37
19,2020,1.606893106893107,BA_Total,seasonal_son,region_37
20,2021,0.029970029970029972,BA_Total,seasonal_son,region_37
21,2022,2.521978021978022,BA_Total,seasonal_son,region_37
