,year,sum,variable,timescale,region
0,2000,8668.0,BA_Total,yearly_jj,region_18
1,2001,276565.0,BA_Total,yearly_jj,region_18
2,2002,193684.0,BA_Total,yearly_jj,region_18
3,2003,34916.0,BA_Total,yearly_jj,region_18
4,2004,165206.0,BA_Total,yearly_jj,region_18
5,2005,182922.0,BA_Total,yearly_jj,region_18
6,2006,170593.0,BA_Total,yearly_jj,region_18
7,2007,141412.0,BA_Total,yearly_jj,region_18
8,2008,410570.0,BA_Total,yearly_jj,region_18
9,2009,147073.0,BA_Total,yearly_jj,region_18
10,2010,115725.0,BA_Total,yearly_jj,region_18
11,2011,100516.0,BA_Total,yearly_jj,region_18
12,2012,59550.0,BA_Total,yearly_jj,region_18
13,2013,76964.0,BA_Total,yearly_jj,region_18
14,2014,190007.0,BA_Total,yearly_jj,region_18
15,2015,143115.0,BA_Total,yearly_jj,region_18
16,2016,108825.0,BA_Total,yearly_jj,region_18
17,2017,195712.0,BA_Total,yearly_jj,region_18
18,2018,89011.0,BA_Total,yearly_jj,region_18
19,2019,130580.0,BA_Total,yearly_jj,region_18
20,2020,57569.0,BA_Total,yearly_jj,region_18
21,2021,66065.0,BA_Total,yearly_jj,region_18
22,2022,35363.0,BA_Total,yearly_jj,region_18
23,2023,1723.0,BA_Total,yearly_jj,region_18
