,year,sum,variable,timescale,region
0,2002,5536.528946336419,Cem_Forest_NonForest,seasonal_son,region_35
1,2003,151726.28691311987,Cem_Forest_NonForest,seasonal_son,region_35
2,2004,39102.49228531157,Cem_Forest_NonForest,seasonal_son,region_35
3,2005,8452.754799177903,Cem_Forest_NonForest,seasonal_son,region_35
4,2006,1181253.8843621255,Cem_Forest_NonForest,seasonal_son,region_35
5,2007,2200.498174418726,Cem_Forest_NonForest,seasonal_son,region_35
6,2008,62182.4863281298,Cem_Forest_NonForest,seasonal_son,region_35
7,2009,7586.83621104146,Cem_Forest_NonForest,seasonal_son,region_35
8,2010,0.0,Cem_Forest_NonForest,seasonal_son,region_35
9,2011,48379.078764257065,Cem_Forest_NonForest,seasonal_son,region_35
10,2012,4121.450239847337,Cem_Forest_NonForest,seasonal_son,region_35
11,2013,121817.5089099044,Cem_Forest_NonForest,seasonal_son,region_35
12,2014,68621.18822098037,Cem_Forest_NonForest,seasonal_son,region_35
13,2015,18966.242574193093,Cem_Forest_NonForest,seasonal_son,region_35
14,2016,79070.50397618795,Cem_Forest_NonForest,seasonal_son,region_35
15,2017,10633.32984127341,Cem_Forest_NonForest,seasonal_son,region_35
16,2018,74439.89006632482,Cem_Forest_NonForest,seasonal_son,region_35
17,2019,2977532.173581267,Cem_Forest_NonForest,seasonal_son,region_35
18,2020,431920.0960563355,Cem_Forest_NonForest,seasonal_son,region_35
