,year,sum,variable,timescale,region
0,2001,2779.1402142161633,BA_Total,seasonal_jja,region_18
1,2002,1966.071567672833,BA_Total,seasonal_jja,region_18
2,2003,73.48052580331063,BA_Total,seasonal_jja,region_18
3,2004,855.0014605647517,BA_Total,seasonal_jja,region_18
4,2005,1149.9152872444013,BA_Total,seasonal_jja,region_18
5,2006,1061.2994157740995,BA_Total,seasonal_jja,region_18
6,2007,1354.0136319376825,BA_Total,seasonal_jja,region_18
7,2008,3440.403115871471,BA_Total,seasonal_jja,region_18
8,2009,1271.6957156767282,BA_Total,seasonal_jja,region_18
9,2010,942.8962999026289,BA_Total,seasonal_jja,region_18
10,2011,508.7838364167477,BA_Total,seasonal_jja,region_18
11,2012,221.5593962999027,BA_Total,seasonal_jja,region_18
12,2013,402.46835443037963,BA_Total,seasonal_jja,region_18
13,2014,1000.5433300876339,BA_Total,seasonal_jja,region_18
14,2015,948.9931840311586,BA_Total,seasonal_jja,region_18
15,2016,920.7921129503407,BA_Total,seasonal_jja,region_18
16,2017,1223.2112950340797,BA_Total,seasonal_jja,region_18
17,2018,301.8261927945472,BA_Total,seasonal_jja,region_18
18,2019,490.81791626095435,BA_Total,seasonal_jja,region_18
19,2020,315.9810126582278,BA_Total,seasonal_jja,region_18
20,2021,301.06815968841283,BA_Total,seasonal_jja,region_18
21,2022,341.47614410905544,BA_Total,seasonal_jja,region_18
22,2023,25.165530671859788,BA_Total,seasonal_jja,region_18
