,year,sum,variable,timescale,region
0,2001,0.03018500486854917,BA_Forest_NonForest,seasonal_jja,region_09
1,2002,0.28675754625121713,BA_Forest_NonForest,seasonal_jja,region_09
2,2003,0.315968841285297,BA_Forest_NonForest,seasonal_jja,region_09
3,2004,0.7818889970788705,BA_Forest_NonForest,seasonal_jja,region_09
4,2005,0.24148003894839337,BA_Forest_NonForest,seasonal_jja,region_09
5,2006,0.1786757546251217,BA_Forest_NonForest,seasonal_jja,region_09
6,2007,0.04527750730282376,BA_Forest_NonForest,seasonal_jja,region_09
7,2008,4.798442064264849,BA_Forest_NonForest,seasonal_jja,region_09
8,2009,0.13534566699123662,BA_Forest_NonForest,seasonal_jja,region_09
9,2010,0.11684518013631938,BA_Forest_NonForest,seasonal_jja,region_09
10,2011,0.24975657254138264,BA_Forest_NonForest,seasonal_jja,region_09
11,2012,0.19571567672833495,BA_Forest_NonForest,seasonal_jja,region_09
12,2013,0.7035053554040895,BA_Forest_NonForest,seasonal_jja,region_09
13,2014,1.191333982473223,BA_Forest_NonForest,seasonal_jja,region_09
14,2015,2.6270691333982477,BA_Forest_NonForest,seasonal_jja,region_09
15,2016,0.03018500486854917,BA_Forest_NonForest,seasonal_jja,region_09
16,2017,0.2249269717624148,BA_Forest_NonForest,seasonal_jja,region_09
17,2018,0.299902629016553,BA_Forest_NonForest,seasonal_jja,region_09
18,2019,0.7604673807205452,BA_Forest_NonForest,seasonal_jja,region_09
19,2020,0.5262901655306719,BA_Forest_NonForest,seasonal_jja,region_09
20,2021,0.2843232716650438,BA_Forest_NonForest,seasonal_jja,region_09
21,2022,0.13583252190847128,BA_Forest_NonForest,seasonal_jja,region_09
22,2023,0.0,BA_Forest_NonForest,seasonal_jja,region_09
