,year,sum,variable,timescale,region
0,2001,278.3111888111888,BA_Forest_NonForest,seasonal_son,region_23
1,2002,296.8036963036963,BA_Forest_NonForest,seasonal_son,region_23
2,2003,321.4755244755246,BA_Forest_NonForest,seasonal_son,region_23
3,2004,204.38561438561442,BA_Forest_NonForest,seasonal_son,region_23
4,2005,739.9315684315685,BA_Forest_NonForest,seasonal_son,region_23
5,2006,332.0369630369631,BA_Forest_NonForest,seasonal_son,region_23
6,2007,290.95004995005,BA_Forest_NonForest,seasonal_son,region_23
7,2008,308.50949050949055,BA_Forest_NonForest,seasonal_son,region_23
8,2009,376.96003996004,BA_Forest_NonForest,seasonal_son,region_23
9,2010,240.8941058941059,BA_Forest_NonForest,seasonal_son,region_23
10,2011,431.3696303696305,BA_Forest_NonForest,seasonal_son,region_23
11,2012,278.7332667332668,BA_Forest_NonForest,seasonal_son,region_23
12,2013,353.71528471528484,BA_Forest_NonForest,seasonal_son,region_23
13,2014,279.15234765234777,BA_Forest_NonForest,seasonal_son,region_23
14,2015,268.0879120879121,BA_Forest_NonForest,seasonal_son,region_23
15,2016,204.36763236763244,BA_Forest_NonForest,seasonal_son,region_23
16,2017,277.82667332667336,BA_Forest_NonForest,seasonal_son,region_23
17,2018,334.5794205794206,BA_Forest_NonForest,seasonal_son,region_23
18,2019,258.8711288711289,BA_Forest_NonForest,seasonal_son,region_23
19,2020,624.8771228771229,BA_Forest_NonForest,seasonal_son,region_23
20,2021,298.37712287712293,BA_Forest_NonForest,seasonal_son,region_23
21,2022,347.5839160839162,BA_Forest_NonForest,seasonal_son,region_23
