,year,sum,variable,timescale,region
0,2002,113755083.85425994,Cem_Total,seasonal_jja,region_04
1,2003,99144195.74112153,Cem_Total,seasonal_jja,region_04
2,2004,35649878.66935457,Cem_Total,seasonal_jja,region_04
3,2005,69535248.90248919,Cem_Total,seasonal_jja,region_04
4,2006,125181602.27027234,Cem_Total,seasonal_jja,region_04
5,2007,244089978.67009333,Cem_Total,seasonal_jja,region_04
6,2008,198335990.68812102,Cem_Total,seasonal_jja,region_04
7,2009,47339230.53232256,Cem_Total,seasonal_jja,region_04
8,2010,22359478.12417887,Cem_Total,seasonal_jja,region_04
9,2011,72657928.80759117,Cem_Total,seasonal_jja,region_04
10,2012,181552874.63065952,Cem_Total,seasonal_jja,region_04
11,2013,114044042.14515358,Cem_Total,seasonal_jja,region_04
12,2014,87284901.80924942,Cem_Total,seasonal_jja,region_04
13,2015,258260650.35594085,Cem_Total,seasonal_jja,region_04
14,2016,142397923.99309134,Cem_Total,seasonal_jja,region_04
15,2017,188628942.52733624,Cem_Total,seasonal_jja,region_04
16,2018,306747280.10679865,Cem_Total,seasonal_jja,region_04
17,2019,22917318.37860395,Cem_Total,seasonal_jja,region_04
18,2020,235698104.11858794,Cem_Total,seasonal_jja,region_04
