,year,sum,variable,timescale,region
0,2001,50.72077922077922,BA_Forest_NonForest,seasonal_son,region_06
1,2002,8.564435564435565,BA_Forest_NonForest,seasonal_son,region_06
2,2003,24.38211788211788,BA_Forest_NonForest,seasonal_son,region_06
3,2004,18.632867132867133,BA_Forest_NonForest,seasonal_son,region_06
4,2005,27.961538461538463,BA_Forest_NonForest,seasonal_son,region_06
5,2006,50.813186813186825,BA_Forest_NonForest,seasonal_son,region_06
6,2007,18.190809190809194,BA_Forest_NonForest,seasonal_son,region_06
7,2008,46.985014985014985,BA_Forest_NonForest,seasonal_son,region_06
8,2009,22.827672327672328,BA_Forest_NonForest,seasonal_son,region_06
9,2010,25.54695304695305,BA_Forest_NonForest,seasonal_son,region_06
10,2011,46.17582417582418,BA_Forest_NonForest,seasonal_son,region_06
11,2012,16.183316683316683,BA_Forest_NonForest,seasonal_son,region_06
12,2013,19.103896103896105,BA_Forest_NonForest,seasonal_son,region_06
13,2014,15.83266733266733,BA_Forest_NonForest,seasonal_son,region_06
14,2015,48.12387612387613,BA_Forest_NonForest,seasonal_son,region_06
15,2016,46.551448551448544,BA_Forest_NonForest,seasonal_son,region_06
16,2017,14.29070929070929,BA_Forest_NonForest,seasonal_son,region_06
17,2018,6.0294705294705295,BA_Forest_NonForest,seasonal_son,region_06
18,2019,18.01598401598402,BA_Forest_NonForest,seasonal_son,region_06
19,2020,14.336663336663339,BA_Forest_NonForest,seasonal_son,region_06
20,2021,9.63136863136863,BA_Forest_NonForest,seasonal_son,region_06
21,2022,31.27172827172827,BA_Forest_NonForest,seasonal_son,region_06
