,year,sum,variable,timescale,region
0,2002,80522892.39128062,Cem_Total,seasonal_mam,region_32
1,2003,200785881.39769277,Cem_Total,seasonal_mam,region_32
2,2004,11478026.374808872,Cem_Total,seasonal_mam,region_32
3,2005,33057870.920398984,Cem_Total,seasonal_mam,region_32
4,2006,66801398.309133336,Cem_Total,seasonal_mam,region_32
5,2007,29242071.172966816,Cem_Total,seasonal_mam,region_32
6,2008,156035856.38543555,Cem_Total,seasonal_mam,region_32
7,2009,90110409.43878576,Cem_Total,seasonal_mam,region_32
8,2010,32497096.185214907,Cem_Total,seasonal_mam,region_32
9,2011,51950225.829489574,Cem_Total,seasonal_mam,region_32
10,2012,79574313.47606896,Cem_Total,seasonal_mam,region_32
11,2013,103434724.36183679,Cem_Total,seasonal_mam,region_32
12,2014,97458110.54998747,Cem_Total,seasonal_mam,region_32
13,2015,12429420.628414324,Cem_Total,seasonal_mam,region_32
14,2016,38836423.61698495,Cem_Total,seasonal_mam,region_32
15,2017,48304851.03536986,Cem_Total,seasonal_mam,region_32
16,2018,210028948.02930278,Cem_Total,seasonal_mam,region_32
17,2019,70374794.24659489,Cem_Total,seasonal_mam,region_32
18,2020,20428784.294595193,Cem_Total,seasonal_mam,region_32
