,fittype,tstart,tend,slope,intercept,corrcoef,R2adj,variable,timescale,region
0,theil-sen,2001-01-01,2023-01-01,0.079702,1.197095,0.926348,0.990899,BA_Forest_NonForest,seasonal_djf,region_35
1,ltr_fit,2001-01-01,2023-01-01,,,0.998384,0.999811,BA_Forest_NonForest,seasonal_djf,region_35
2,ltr_segment,2001-01-01,2023-01-01,0.077283,1.272489,0.926348,0.991461,BA_Forest_NonForest,seasonal_djf,region_35
3,ltr_3_segment,2001-01-01,2023-01-01,,,0.926348,0.991461,BA_Forest_NonForest,seasonal_djf,region_35
