,year,sum,variable,timescale,region
0,2002,5310747.547830859,Cem_Total,seasonal_jja,region_06
1,2003,6805118.818031912,Cem_Total,seasonal_jja,region_06
2,2004,3031994.4350251486,Cem_Total,seasonal_jja,region_06
3,2005,40652668.197559945,Cem_Total,seasonal_jja,region_06
4,2006,6733857.085492739,Cem_Total,seasonal_jja,region_06
5,2007,18187845.745603535,Cem_Total,seasonal_jja,region_06
6,2008,10460960.534331646,Cem_Total,seasonal_jja,region_06
7,2009,6793445.278824889,Cem_Total,seasonal_jja,region_06
8,2010,30286156.724658694,Cem_Total,seasonal_jja,region_06
9,2011,47729898.56006667,Cem_Total,seasonal_jja,region_06
10,2012,9211453.362765182,Cem_Total,seasonal_jja,region_06
11,2013,2400473.8679248285,Cem_Total,seasonal_jja,region_06
12,2014,3106987.429774587,Cem_Total,seasonal_jja,region_06
13,2015,3799626.523191445,Cem_Total,seasonal_jja,region_06
14,2016,2935780.157612843,Cem_Total,seasonal_jja,region_06
15,2017,3370824.0590213183,Cem_Total,seasonal_jja,region_06
16,2018,27843802.557610895,Cem_Total,seasonal_jja,region_06
17,2019,3528116.0832425,Cem_Total,seasonal_jja,region_06
18,2020,17039669.187386308,Cem_Total,seasonal_jja,region_06
