,year,sum,variable,timescale,region
0,2001,1627.923189823875,BA_Total,seasonal_djf,region_11
1,2002,1721.117416829746,BA_Total,seasonal_djf,region_11
2,2003,2528.1360078277885,BA_Total,seasonal_djf,region_11
3,2004,3086.7045009784733,BA_Total,seasonal_djf,region_11
4,2005,1689.2123287671232,BA_Total,seasonal_djf,region_11
5,2006,1583.7715264187866,BA_Total,seasonal_djf,region_11
6,2007,2789.2392367906073,BA_Total,seasonal_djf,region_11
7,2008,1871.2260273972604,BA_Total,seasonal_djf,region_11
8,2009,1561.3326810176122,BA_Total,seasonal_djf,region_11
9,2010,2104.4921722113504,BA_Total,seasonal_djf,region_11
10,2011,1519.1638943248533,BA_Total,seasonal_djf,region_11
11,2012,1458.2015655577302,BA_Total,seasonal_djf,region_11
12,2013,1745.6330724070453,BA_Total,seasonal_djf,region_11
13,2014,2065.5278864970646,BA_Total,seasonal_djf,region_11
14,2015,1395.7284735812132,BA_Total,seasonal_djf,region_11
15,2016,2214.7783757338552,BA_Total,seasonal_djf,region_11
16,2017,1464.7793542074364,BA_Total,seasonal_djf,region_11
17,2018,2126.933953033268,BA_Total,seasonal_djf,region_11
18,2019,1826.2969667318982,BA_Total,seasonal_djf,region_11
19,2020,2148.4138943248527,BA_Total,seasonal_djf,region_11
20,2021,1519.2372798434444,BA_Total,seasonal_djf,region_11
21,2022,2180.8605675146773,BA_Total,seasonal_djf,region_11
22,2023,1175.055772994129,BA_Total,seasonal_djf,region_11
