,year,sum,variable,timescale,region
0,2001,1.7896281800391391,BA_Forest_NonForest,seasonal_djf,region_18
1,2002,3.5733855185909977,BA_Forest_NonForest,seasonal_djf,region_18
2,2003,0.7700587084148727,BA_Forest_NonForest,seasonal_djf,region_18
3,2004,0.09931506849315068,BA_Forest_NonForest,seasonal_djf,region_18
4,2005,0.34833659491193736,BA_Forest_NonForest,seasonal_djf,region_18
5,2006,0.18688845401174164,BA_Forest_NonForest,seasonal_djf,region_18
6,2007,4.804305283757339,BA_Forest_NonForest,seasonal_djf,region_18
7,2008,4.0440313111545985,BA_Forest_NonForest,seasonal_djf,region_18
8,2009,0.0684931506849315,BA_Forest_NonForest,seasonal_djf,region_18
9,2010,0.0,BA_Forest_NonForest,seasonal_djf,region_18
10,2011,1.038160469667319,BA_Forest_NonForest,seasonal_djf,region_18
11,2012,20.61497064579256,BA_Forest_NonForest,seasonal_djf,region_18
12,2013,0.4383561643835616,BA_Forest_NonForest,seasonal_djf,region_18
13,2014,29.123287671232877,BA_Forest_NonForest,seasonal_djf,region_18
14,2015,41.08463796477495,BA_Forest_NonForest,seasonal_djf,region_18
15,2016,0.4080234833659491,BA_Forest_NonForest,seasonal_djf,region_18
16,2017,9.806751467710372,BA_Forest_NonForest,seasonal_djf,region_18
17,2018,0.0,BA_Forest_NonForest,seasonal_djf,region_18
18,2019,7.38160469667319,BA_Forest_NonForest,seasonal_djf,region_18
19,2020,3.198630136986301,BA_Forest_NonForest,seasonal_djf,region_18
20,2021,0.3424657534246575,BA_Forest_NonForest,seasonal_djf,region_18
21,2022,2.056751467710372,BA_Forest_NonForest,seasonal_djf,region_18
22,2023,0.0273972602739726,BA_Forest_NonForest,seasonal_djf,region_18
