year,sum,variable,timescale,region
2002,0.0,Cem_Total,seasonal_djf,WSB
2003,0.0,Cem_Total,seasonal_djf,WSB
2004,0.01405221462099726,Cem_Total,seasonal_djf,WSB
2005,0.019531870985904008,Cem_Total,seasonal_djf,WSB
2006,0.0069557148681560245,Cem_Total,seasonal_djf,WSB
2007,0.0,Cem_Total,seasonal_djf,WSB
2008,0.025911239596352532,Cem_Total,seasonal_djf,WSB
2009,0.021018999699829816,Cem_Total,seasonal_djf,WSB
2010,0.0,Cem_Total,seasonal_djf,WSB
2011,0.0005482251228773613,Cem_Total,seasonal_djf,WSB
2012,0.0,Cem_Total,seasonal_djf,WSB
2013,0.003383130720649893,Cem_Total,seasonal_djf,WSB
2014,0.0,Cem_Total,seasonal_djf,WSB
2015,0.0,Cem_Total,seasonal_djf,WSB
2016,0.0009789816312728997,Cem_Total,seasonal_djf,WSB
2017,0.0,Cem_Total,seasonal_djf,WSB
2018,0.0009687111961605529,Cem_Total,seasonal_djf,WSB
2019,0.0003563978400806713,Cem_Total,seasonal_djf,WSB
2020,0.0015358803583890648,Cem_Total,seasonal_djf,WSB
