fittype,tstart,tend,slope,intercept,corrcoef,R2adj,variable,timescale,region
theil-sen,2002-01-01,2020-01-01,-0.299282,47.560581,0.941583,0.998578,Cem_Forest_NonForest,yearly_jj,CAF
