,year,sum,variable,timescale,region
0,2000,62682.0,BA_Forest_NonForest,yearly_jj,region_23
1,2001,315881.0,BA_Forest_NonForest,yearly_jj,region_23
2,2002,448182.0,BA_Forest_NonForest,yearly_jj,region_23
3,2003,346180.0,BA_Forest_NonForest,yearly_jj,region_23
4,2004,282524.0,BA_Forest_NonForest,yearly_jj,region_23
5,2005,471587.0,BA_Forest_NonForest,yearly_jj,region_23
6,2006,503141.0,BA_Forest_NonForest,yearly_jj,region_23
7,2007,454873.0,BA_Forest_NonForest,yearly_jj,region_23
8,2008,375429.0,BA_Forest_NonForest,yearly_jj,region_23
9,2009,309295.0,BA_Forest_NonForest,yearly_jj,region_23
10,2010,378931.0,BA_Forest_NonForest,yearly_jj,region_23
11,2011,421294.0,BA_Forest_NonForest,yearly_jj,region_23
12,2012,586352.0,BA_Forest_NonForest,yearly_jj,region_23
13,2013,406337.0,BA_Forest_NonForest,yearly_jj,region_23
14,2014,285165.0,BA_Forest_NonForest,yearly_jj,region_23
15,2015,334529.0,BA_Forest_NonForest,yearly_jj,region_23
16,2016,334613.0,BA_Forest_NonForest,yearly_jj,region_23
17,2017,309502.0,BA_Forest_NonForest,yearly_jj,region_23
18,2018,393084.0,BA_Forest_NonForest,yearly_jj,region_23
19,2019,454684.0,BA_Forest_NonForest,yearly_jj,region_23
20,2020,378000.0,BA_Forest_NonForest,yearly_jj,region_23
21,2021,375553.0,BA_Forest_NonForest,yearly_jj,region_23
22,2022,363204.0,BA_Forest_NonForest,yearly_jj,region_23
23,2023,42749.0,BA_Forest_NonForest,yearly_jj,region_23
