year,sum,variable,timescale,region
2002,0.45862778616692523,Cem_Total,yearly,SSA
2003,0.6315231539341488,Cem_Total,yearly,SSA
2004,0.07786659872159958,Cem_Total,yearly,SSA
2005,0.13060741049255428,Cem_Total,yearly,SSA
2006,0.04894257235777018,Cem_Total,yearly,SSA
2007,0.03157084478098933,Cem_Total,yearly,SSA
2008,0.04466897796887747,Cem_Total,yearly,SSA
2009,0.024868798336439395,Cem_Total,yearly,SSA
2010,0.0013059505661497345,Cem_Total,yearly,SSA
2011,0.07141659512331663,Cem_Total,yearly,SSA
2012,0.026979588258929713,Cem_Total,yearly,SSA
2013,0.02562672422401644,Cem_Total,yearly,SSA
2014,0.08922520584955522,Cem_Total,yearly,SSA
2015,0.0776965992630939,Cem_Total,yearly,SSA
2016,0.6809965879702453,Cem_Total,yearly,SSA
2017,0.3132862247203022,Cem_Total,yearly,SSA
2018,0.16496943852067952,Cem_Total,yearly,SSA
2019,0.3687405130609579,Cem_Total,yearly,SSA
2020,0.17756795908112624,Cem_Total,yearly,SSA
