,year,sum,variable,timescale,region
0,2001,11186631886.90434,Cem_Total,yearly_jj,region_38
1,2002,29272744945.87703,Cem_Total,yearly_jj,region_38
2,2003,51872168611.18081,Cem_Total,yearly_jj,region_38
3,2004,22884749920.69892,Cem_Total,yearly_jj,region_38
4,2005,24644825078.440365,Cem_Total,yearly_jj,region_38
5,2006,41111827709.56074,Cem_Total,yearly_jj,region_38
6,2007,19488414441.615963,Cem_Total,yearly_jj,region_38
7,2008,51129240271.21491,Cem_Total,yearly_jj,region_38
8,2009,49113449461.464325,Cem_Total,yearly_jj,region_38
9,2010,22236711159.196163,Cem_Total,yearly_jj,region_38
10,2011,36861348018.241806,Cem_Total,yearly_jj,region_38
11,2012,28999210804.99994,Cem_Total,yearly_jj,region_38
12,2013,29667853651.181255,Cem_Total,yearly_jj,region_38
13,2014,27214826463.666794,Cem_Total,yearly_jj,region_38
14,2015,19925703069.38084,Cem_Total,yearly_jj,region_38
15,2016,29735559039.28638,Cem_Total,yearly_jj,region_38
16,2017,24121244080.010975,Cem_Total,yearly_jj,region_38
17,2018,21159280747.09777,Cem_Total,yearly_jj,region_38
18,2019,29221021066.323345,Cem_Total,yearly_jj,region_38
19,2020,983188868.326788,Cem_Total,yearly_jj,region_38
