,year,sum,variable,timescale,region
0,2001,12.937062937062938,BA_Forest_NonForest,seasonal_son,region_02
1,2002,11.413086913086914,BA_Forest_NonForest,seasonal_son,region_02
2,2003,26.547452547452547,BA_Forest_NonForest,seasonal_son,region_02
3,2004,34.67832167832169,BA_Forest_NonForest,seasonal_son,region_02
4,2005,15.107892107892107,BA_Forest_NonForest,seasonal_son,region_02
5,2006,4.752747252747252,BA_Forest_NonForest,seasonal_son,region_02
6,2007,11.058941058941059,BA_Forest_NonForest,seasonal_son,region_02
7,2008,14.127372627372628,BA_Forest_NonForest,seasonal_son,region_02
8,2009,8.303696303696304,BA_Forest_NonForest,seasonal_son,region_02
9,2010,8.052447552447553,BA_Forest_NonForest,seasonal_son,region_02
10,2011,11.144355644355644,BA_Forest_NonForest,seasonal_son,region_02
11,2012,65.13336663336665,BA_Forest_NonForest,seasonal_son,region_02
12,2013,21.711788211788214,BA_Forest_NonForest,seasonal_son,region_02
13,2014,21.30569430569431,BA_Forest_NonForest,seasonal_son,region_02
14,2015,2.3086913086913086,BA_Forest_NonForest,seasonal_son,region_02
15,2016,2.223276723276723,BA_Forest_NonForest,seasonal_son,region_02
16,2017,60.413586413586415,BA_Forest_NonForest,seasonal_son,region_02
17,2018,28.61438561438562,BA_Forest_NonForest,seasonal_son,region_02
18,2019,24.462037962037968,BA_Forest_NonForest,seasonal_son,region_02
19,2020,33.64135864135865,BA_Forest_NonForest,seasonal_son,region_02
20,2021,7.721778221778221,BA_Forest_NonForest,seasonal_son,region_02
21,2022,110.37012987012986,BA_Forest_NonForest,seasonal_son,region_02
