,year,sum,variable,timescale,region
0,2001,152.54489603024575,BA_Total,seasonal_mam,region_36
1,2002,242.51181474480148,BA_Total,seasonal_mam,region_36
2,2003,531.6644612476371,BA_Total,seasonal_mam,region_36
3,2004,1109.75,BA_Total,seasonal_mam,region_36
4,2005,996.3643667296787,BA_Total,seasonal_mam,region_36
5,2006,781.8076559546314,BA_Total,seasonal_mam,region_36
6,2007,1747.711247637051,BA_Total,seasonal_mam,region_36
7,2008,923.353024574669,BA_Total,seasonal_mam,region_36
8,2009,1179.4872400756144,BA_Total,seasonal_mam,region_36
9,2010,891.8128544423441,BA_Total,seasonal_mam,region_36
10,2011,558.5907372400756,BA_Total,seasonal_mam,region_36
11,2012,1114.1866729678636,BA_Total,seasonal_mam,region_36
12,2013,1024.4050094517956,BA_Total,seasonal_mam,region_36
13,2014,944.6053875236296,BA_Total,seasonal_mam,region_36
14,2015,574.5269376181475,BA_Total,seasonal_mam,region_36
15,2016,616.0964083175802,BA_Total,seasonal_mam,region_36
16,2017,599.9224952741022,BA_Total,seasonal_mam,region_36
17,2018,286.3374291115312,BA_Total,seasonal_mam,region_36
18,2019,527.546786389414,BA_Total,seasonal_mam,region_36
19,2020,1314.3440453686198,BA_Total,seasonal_mam,region_36
20,2021,895.4900756143664,BA_Total,seasonal_mam,region_36
21,2022,580.4971644612478,BA_Total,seasonal_mam,region_36
22,2023,1328.15595463138,BA_Total,seasonal_mam,region_36
