year,sum,variable,timescale,region
2002,1.2657303103362088,Cem_Total,seasonal_son,TIB
2003,1.5078702151368994,Cem_Total,seasonal_son,TIB
2004,1.5681039027851715,Cem_Total,seasonal_son,TIB
2005,1.5766971888191201,Cem_Total,seasonal_son,TIB
2006,1.9165667041088437,Cem_Total,seasonal_son,TIB
2007,2.504316433894168,Cem_Total,seasonal_son,TIB
2008,1.8274835578652744,Cem_Total,seasonal_son,TIB
2009,2.603503407401438,Cem_Total,seasonal_son,TIB
2010,1.9954396591233383,Cem_Total,seasonal_son,TIB
2011,2.595776850724759,Cem_Total,seasonal_son,TIB
2012,2.1969153668596353,Cem_Total,seasonal_son,TIB
2013,1.9242935702043882,Cem_Total,seasonal_son,TIB
2014,2.2139820123714697,Cem_Total,seasonal_son,TIB
2015,2.1153565838374466,Cem_Total,seasonal_son,TIB
2016,2.653336804562847,Cem_Total,seasonal_son,TIB
2017,1.6493311703214635,Cem_Total,seasonal_son,TIB
2018,2.30623859816282,Cem_Total,seasonal_son,TIB
2019,2.4277820013518143,Cem_Total,seasonal_son,TIB
2020,2.6231634619982502,Cem_Total,seasonal_son,TIB
