,year,sum,variable,timescale,region
0,2002,215566206.85489154,Cem_Total,seasonal_jja,region_18
1,2003,9142289.9522313,Cem_Total,seasonal_jja,region_18
2,2004,97287858.07592781,Cem_Total,seasonal_jja,region_18
3,2005,137950657.7861492,Cem_Total,seasonal_jja,region_18
4,2006,132063178.61846527,Cem_Total,seasonal_jja,region_18
5,2007,176219526.65171164,Cem_Total,seasonal_jja,region_18
6,2008,446872888.1991908,Cem_Total,seasonal_jja,region_18
7,2009,152339141.62292665,Cem_Total,seasonal_jja,region_18
8,2010,134432470.73325604,Cem_Total,seasonal_jja,region_18
9,2011,59877495.32241236,Cem_Total,seasonal_jja,region_18
10,2012,24997688.551461015,Cem_Total,seasonal_jja,region_18
11,2013,42740390.46519868,Cem_Total,seasonal_jja,region_18
12,2014,121155976.80228819,Cem_Total,seasonal_jja,region_18
13,2015,117557253.60016672,Cem_Total,seasonal_jja,region_18
14,2016,103769946.88735275,Cem_Total,seasonal_jja,region_18
15,2017,157723761.0909277,Cem_Total,seasonal_jja,region_18
16,2018,38426824.35294554,Cem_Total,seasonal_jja,region_18
17,2019,63032102.4080393,Cem_Total,seasonal_jja,region_18
18,2020,43553046.30240567,Cem_Total,seasonal_jja,region_18
