,year,sum,variable,timescale,region
0,2002,0.0,Cem_Forest_NonForest,seasonal_jja,region_34
1,2003,0.0,Cem_Forest_NonForest,seasonal_jja,region_34
2,2004,1751.2935835923427,Cem_Forest_NonForest,seasonal_jja,region_34
3,2005,0.0,Cem_Forest_NonForest,seasonal_jja,region_34
4,2006,16035.201520142004,Cem_Forest_NonForest,seasonal_jja,region_34
5,2007,0.0,Cem_Forest_NonForest,seasonal_jja,region_34
6,2008,0.0,Cem_Forest_NonForest,seasonal_jja,region_34
7,2009,0.0,Cem_Forest_NonForest,seasonal_jja,region_34
8,2010,0.0,Cem_Forest_NonForest,seasonal_jja,region_34
9,2011,0.0,Cem_Forest_NonForest,seasonal_jja,region_34
10,2012,0.0,Cem_Forest_NonForest,seasonal_jja,region_34
11,2013,0.0,Cem_Forest_NonForest,seasonal_jja,region_34
12,2014,0.0,Cem_Forest_NonForest,seasonal_jja,region_34
13,2015,0.0,Cem_Forest_NonForest,seasonal_jja,region_34
14,2016,0.0,Cem_Forest_NonForest,seasonal_jja,region_34
15,2017,0.0,Cem_Forest_NonForest,seasonal_jja,region_34
16,2018,0.0,Cem_Forest_NonForest,seasonal_jja,region_34
17,2019,0.0,Cem_Forest_NonForest,seasonal_jja,region_34
18,2020,26885.17796595392,Cem_Forest_NonForest,seasonal_jja,region_34
