,year,sum,variable,timescale,region
0,2001,5.795520934761441,BA_Total,seasonal_jja,region_08
1,2002,9.762414800389484,BA_Total,seasonal_jja,region_08
2,2003,21.88023369036027,BA_Total,seasonal_jja,region_08
3,2004,26.03846153846154,BA_Total,seasonal_jja,region_08
4,2005,55.375365141187935,BA_Total,seasonal_jja,region_08
5,2006,2.9941577409931837,BA_Total,seasonal_jja,region_08
6,2007,113.57302823758515,BA_Total,seasonal_jja,region_08
7,2008,11.918695228821813,BA_Total,seasonal_jja,region_08
8,2009,36.331061343719576,BA_Total,seasonal_jja,region_08
9,2010,38.71470301850049,BA_Total,seasonal_jja,region_08
10,2011,56.87828627069133,BA_Total,seasonal_jja,region_08
11,2012,8.250243427458619,BA_Total,seasonal_jja,region_08
12,2013,14.592502434274587,BA_Total,seasonal_jja,region_08
13,2014,7.849074975657253,BA_Total,seasonal_jja,region_08
14,2015,32.82327166504382,BA_Total,seasonal_jja,region_08
15,2016,37.484907497565736,BA_Total,seasonal_jja,region_08
16,2017,4.223953261927946,BA_Total,seasonal_jja,region_08
17,2018,52.3875365141188,BA_Total,seasonal_jja,region_08
18,2019,39.27702044790653,BA_Total,seasonal_jja,region_08
19,2020,27.03992210321324,BA_Total,seasonal_jja,region_08
20,2021,8.966893865628043,BA_Total,seasonal_jja,region_08
21,2022,10.227848101265822,BA_Total,seasonal_jja,region_08
22,2023,108.43232716650438,BA_Total,seasonal_jja,region_08
