,year,sum,variable,timescale,region
0,2001,0.34465534465534464,BA_Forest_NonForest,seasonal_son,region_09
1,2002,0.7952047952047953,BA_Forest_NonForest,seasonal_son,region_09
2,2003,0.40459540459540466,BA_Forest_NonForest,seasonal_son,region_09
3,2004,0.029970029970029972,BA_Forest_NonForest,seasonal_son,region_09
4,2005,0.04495504495504496,BA_Forest_NonForest,seasonal_son,region_09
5,2006,0.1048951048951049,BA_Forest_NonForest,seasonal_son,region_09
6,2007,0.14985014985014986,BA_Forest_NonForest,seasonal_son,region_09
7,2008,0.3146853146853147,BA_Forest_NonForest,seasonal_son,region_09
8,2009,0.3481518481518482,BA_Forest_NonForest,seasonal_son,region_09
9,2010,0.014985014985014986,BA_Forest_NonForest,seasonal_son,region_09
10,2011,0.0,BA_Forest_NonForest,seasonal_son,region_09
11,2012,0.03046953046953047,BA_Forest_NonForest,seasonal_son,region_09
12,2013,1.2037962037962038,BA_Forest_NonForest,seasonal_son,region_09
13,2014,0.045454545454545456,BA_Forest_NonForest,seasonal_son,region_09
14,2015,0.0,BA_Forest_NonForest,seasonal_son,region_09
15,2016,0.1198801198801199,BA_Forest_NonForest,seasonal_son,region_09
16,2017,0.16533466533466534,BA_Forest_NonForest,seasonal_son,region_09
17,2018,0.04645354645354645,BA_Forest_NonForest,seasonal_son,region_09
18,2019,0.16483516483516483,BA_Forest_NonForest,seasonal_son,region_09
19,2020,0.014985014985014986,BA_Forest_NonForest,seasonal_son,region_09
20,2021,0.4945054945054946,BA_Forest_NonForest,seasonal_son,region_09
21,2022,0.6753246753246752,BA_Forest_NonForest,seasonal_son,region_09
