,year,sum,variable,timescale,region
0,2001,125.05812854442343,BA_Total,seasonal_mam,region_35
1,2002,230.8960302457467,BA_Total,seasonal_mam,region_35
2,2003,376.42107750472593,BA_Total,seasonal_mam,region_35
3,2004,436.1053875236294,BA_Total,seasonal_mam,region_35
4,2005,402.52457466918713,BA_Total,seasonal_mam,region_35
5,2006,195.10586011342153,BA_Total,seasonal_mam,region_35
6,2007,131.4617202268431,BA_Total,seasonal_mam,region_35
7,2008,311.90642722117207,BA_Total,seasonal_mam,region_35
8,2009,339.10775047258977,BA_Total,seasonal_mam,region_35
9,2010,377.1379962192817,BA_Total,seasonal_mam,region_35
10,2011,175.29111531190927,BA_Total,seasonal_mam,region_35
11,2012,394.19423440453687,BA_Total,seasonal_mam,region_35
12,2013,482.5893194706995,BA_Total,seasonal_mam,region_35
13,2014,211.34877126654064,BA_Total,seasonal_mam,region_35
14,2015,69.01039697542532,BA_Total,seasonal_mam,region_35
15,2016,769.6280718336485,BA_Total,seasonal_mam,region_35
16,2017,249.99102079395087,BA_Total,seasonal_mam,region_35
17,2018,284.6592627599244,BA_Total,seasonal_mam,region_35
18,2019,395.33837429111526,BA_Total,seasonal_mam,region_35
19,2020,126.43903591682418,BA_Total,seasonal_mam,region_35
20,2021,372.77882797731564,BA_Total,seasonal_mam,region_35
21,2022,337.1521739130434,BA_Total,seasonal_mam,region_35
22,2023,270.85633270321364,BA_Total,seasonal_mam,region_35
