year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.001,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.016,0.0,BA_Forest_NonForest,monthly,NZ
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,NZ
2003,0.001,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,NZ
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.0,BA_Forest_NonForest,monthly,NZ
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,NZ
2006,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.001,BA_Forest_NonForest,monthly,NZ
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.002,0.0,BA_Forest_NonForest,monthly,NZ
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,BA_Forest_NonForest,monthly,NZ
2009,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,BA_Forest_NonForest,monthly,NZ
2010,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,BA_Forest_NonForest,monthly,NZ
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,BA_Forest_NonForest,monthly,NZ
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.013,0.0,BA_Forest_NonForest,monthly,NZ
2013,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.003,0.006,0.0,0.003,0.0,BA_Forest_NonForest,monthly,NZ
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,NZ
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,NZ
2016,0.0,0.033999999999999996,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,NZ
2017,0.0,0.06,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.001,0.0,BA_Forest_NonForest,monthly,NZ
2018,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,NZ
2019,0.003,0.021,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001,BA_Forest_NonForest,monthly,NZ
2020,0.02,0.0,0.037,0.0,0.0,0.0,0.0,0.004,0.022,0.004,0.0,0.0,BA_Forest_NonForest,monthly,NZ
2021,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,BA_Forest_NonForest,monthly,NZ
2022,0.01,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,BA_Forest_NonForest,monthly,NZ
2023,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,BA_Forest_NonForest,monthly,NZ
