,year,sum,variable,timescale,region
0,2002,0.0,Cem_Forest_NonForest,seasonal_jja,region_14
1,2003,9510.226050014922,Cem_Forest_NonForest,seasonal_jja,region_14
2,2004,6822.97428638729,Cem_Forest_NonForest,seasonal_jja,region_14
3,2005,0.0,Cem_Forest_NonForest,seasonal_jja,region_14
4,2006,89775.32399752713,Cem_Forest_NonForest,seasonal_jja,region_14
5,2007,58454.00776696595,Cem_Forest_NonForest,seasonal_jja,region_14
6,2008,70500.3819372377,Cem_Forest_NonForest,seasonal_jja,region_14
7,2009,2420.808135647632,Cem_Forest_NonForest,seasonal_jja,region_14
8,2010,48296.03197293037,Cem_Forest_NonForest,seasonal_jja,region_14
9,2011,309297.14913179615,Cem_Forest_NonForest,seasonal_jja,region_14
10,2012,0.0,Cem_Forest_NonForest,seasonal_jja,region_14
11,2013,21257.331349660875,Cem_Forest_NonForest,seasonal_jja,region_14
12,2014,0.0,Cem_Forest_NonForest,seasonal_jja,region_14
13,2015,10511.440491107442,Cem_Forest_NonForest,seasonal_jja,region_14
14,2016,29514.491199969678,Cem_Forest_NonForest,seasonal_jja,region_14
15,2017,0.0,Cem_Forest_NonForest,seasonal_jja,region_14
16,2018,972.0447875441893,Cem_Forest_NonForest,seasonal_jja,region_14
17,2019,0.0,Cem_Forest_NonForest,seasonal_jja,region_14
18,2020,0.0,Cem_Forest_NonForest,seasonal_jja,region_14
