,year,sum,variable,timescale,region
0,2001,1137978528.300706,Cem_Total,yearly_jj,region_35
1,2002,5017573378.022709,Cem_Total,yearly_jj,region_35
2,2003,5655920488.776484,Cem_Total,yearly_jj,region_35
3,2004,4262907846.750013,Cem_Total,yearly_jj,region_35
4,2005,3309430962.441742,Cem_Total,yearly_jj,region_35
5,2006,2947428088.0743923,Cem_Total,yearly_jj,region_35
6,2007,5481130908.332734,Cem_Total,yearly_jj,region_35
7,2008,4918051660.469373,Cem_Total,yearly_jj,region_35
8,2009,6523806341.057872,Cem_Total,yearly_jj,region_35
9,2010,3303051352.1916676,Cem_Total,yearly_jj,region_35
10,2011,5804082090.638336,Cem_Total,yearly_jj,region_35
11,2012,5678961287.142204,Cem_Total,yearly_jj,region_35
12,2013,3723932621.2610216,Cem_Total,yearly_jj,region_35
13,2014,3089481921.5085635,Cem_Total,yearly_jj,region_35
14,2015,10442863760.581354,Cem_Total,yearly_jj,region_35
15,2016,4464106506.919778,Cem_Total,yearly_jj,region_35
16,2017,3663547090.694136,Cem_Total,yearly_jj,region_35
17,2018,5845505436.163305,Cem_Total,yearly_jj,region_35
18,2019,3263239746.6143384,Cem_Total,yearly_jj,region_35
19,2020,2665365295.6026998,Cem_Total,yearly_jj,region_35
