,year,sum,variable,timescale,region
0,2001,717802620.7652332,Cem_Total,yearly_jj,region_14
1,2002,571722240.9416299,Cem_Total,yearly_jj,region_14
2,2003,582661585.9382192,Cem_Total,yearly_jj,region_14
3,2004,776462337.1022592,Cem_Total,yearly_jj,region_14
4,2005,420052271.6652119,Cem_Total,yearly_jj,region_14
5,2006,1275766251.1300666,Cem_Total,yearly_jj,region_14
6,2007,1181242394.0771716,Cem_Total,yearly_jj,region_14
7,2008,1120551582.4846432,Cem_Total,yearly_jj,region_14
8,2009,809896282.612104,Cem_Total,yearly_jj,region_14
9,2010,678997390.1214759,Cem_Total,yearly_jj,region_14
10,2011,2201790538.900637,Cem_Total,yearly_jj,region_14
11,2012,153841398.8252855,Cem_Total,yearly_jj,region_14
12,2013,2291992163.8793488,Cem_Total,yearly_jj,region_14
13,2014,5098214237.432815,Cem_Total,yearly_jj,region_14
14,2015,767694887.3051851,Cem_Total,yearly_jj,region_14
15,2016,13484962587.412579,Cem_Total,yearly_jj,region_14
16,2017,386646975.34458613,Cem_Total,yearly_jj,region_14
17,2018,1060782486.4958651,Cem_Total,yearly_jj,region_14
18,2019,1932728265.924118,Cem_Total,yearly_jj,region_14
19,2020,129051923.87938352,Cem_Total,yearly_jj,region_14
