,year,sum,variable,timescale,region
0,2001,14.545954045954048,BA_Forest_NonForest,seasonal_son,region_20
1,2002,5.220779220779221,BA_Forest_NonForest,seasonal_son,region_20
2,2003,16.406593406593405,BA_Forest_NonForest,seasonal_son,region_20
3,2004,8.104895104895105,BA_Forest_NonForest,seasonal_son,region_20
4,2005,7.063436563436563,BA_Forest_NonForest,seasonal_son,region_20
5,2006,10.356643356643357,BA_Forest_NonForest,seasonal_son,region_20
6,2007,15.606393606393606,BA_Forest_NonForest,seasonal_son,region_20
7,2008,10.252747252747254,BA_Forest_NonForest,seasonal_son,region_20
8,2009,6.5429570429570445,BA_Forest_NonForest,seasonal_son,region_20
9,2010,32.46703296703297,BA_Forest_NonForest,seasonal_son,region_20
10,2011,32.311688311688314,BA_Forest_NonForest,seasonal_son,region_20
11,2012,15.910589410589413,BA_Forest_NonForest,seasonal_son,region_20
12,2013,11.23876123876124,BA_Forest_NonForest,seasonal_son,region_20
13,2014,3.0764235764235766,BA_Forest_NonForest,seasonal_son,region_20
14,2015,9.885614385614387,BA_Forest_NonForest,seasonal_son,region_20
15,2016,12.6998001998002,BA_Forest_NonForest,seasonal_son,region_20
16,2017,50.213786213786214,BA_Forest_NonForest,seasonal_son,region_20
17,2018,5.23026973026973,BA_Forest_NonForest,seasonal_son,region_20
18,2019,10.663336663336665,BA_Forest_NonForest,seasonal_son,region_20
19,2020,24.653346653346652,BA_Forest_NonForest,seasonal_son,region_20
20,2021,8.112387612387614,BA_Forest_NonForest,seasonal_son,region_20
21,2022,8.234265734265733,BA_Forest_NonForest,seasonal_son,region_20
