,year,sum,variable,timescale,region
0,2001,74.15068493150685,BA_Forest_NonForest,seasonal_djf,region_38
1,2002,74.55772994129158,BA_Forest_NonForest,seasonal_djf,region_38
2,2003,31.949608610567513,BA_Forest_NonForest,seasonal_djf,region_38
3,2004,134.4902152641878,BA_Forest_NonForest,seasonal_djf,region_38
4,2005,572.2108610567514,BA_Forest_NonForest,seasonal_djf,region_38
5,2006,155.97504892367905,BA_Forest_NonForest,seasonal_djf,region_38
6,2007,119.66634050880626,BA_Forest_NonForest,seasonal_djf,region_38
7,2008,24.915851272015644,BA_Forest_NonForest,seasonal_djf,region_38
8,2009,566.2343444227005,BA_Forest_NonForest,seasonal_djf,region_38
9,2010,108.34344422700588,BA_Forest_NonForest,seasonal_djf,region_38
10,2011,32.44373776908023,BA_Forest_NonForest,seasonal_djf,region_38
11,2012,301.95352250489236,BA_Forest_NonForest,seasonal_djf,region_38
12,2013,290.8033268101762,BA_Forest_NonForest,seasonal_djf,region_38
13,2014,73.08121330724072,BA_Forest_NonForest,seasonal_djf,region_38
14,2015,163.29892367906064,BA_Forest_NonForest,seasonal_djf,region_38
15,2016,91.26369863013699,BA_Forest_NonForest,seasonal_djf,region_38
16,2017,105.27495107632093,BA_Forest_NonForest,seasonal_djf,region_38
17,2018,54.53131115459884,BA_Forest_NonForest,seasonal_djf,region_38
18,2019,80.83219178082192,BA_Forest_NonForest,seasonal_djf,region_38
19,2020,48.945694716242656,BA_Forest_NonForest,seasonal_djf,region_38
20,2021,132.98287671232873,BA_Forest_NonForest,seasonal_djf,region_38
21,2022,19.64823874755381,BA_Forest_NonForest,seasonal_djf,region_38
22,2023,134.14823874755382,BA_Forest_NonForest,seasonal_djf,region_38
