fittype,tstart,tend,slope,intercept,corrcoef,R2adj,variable,timescale,region
theil-sen,2001-10-01,2023-10-01,-0.000375,0.008306,0.946018,0.930779,BA_Forest_NonForest,seasonal_son,NEU
