fittype,tstart,tend,slope,intercept,corrcoef,R2adj,variable,timescale,region
theil-sen,2002-01-01,2020-01-01,-0.000491,0.015738,0.852897,0.983641,Cem_Forest_NonForest,seasonal_djf,region_25
