,year,sum,variable,timescale,region
0,2001,28.061154598825826,BA_Total,seasonal_djf,region_18
1,2002,33.728962818003914,BA_Total,seasonal_djf,region_18
2,2003,1.4955968688845398,BA_Total,seasonal_djf,region_18
3,2004,1.154109589041096,BA_Total,seasonal_djf,region_18
4,2005,44.809686888454,BA_Total,seasonal_djf,region_18
5,2006,4.643346379647749,BA_Total,seasonal_djf,region_18
6,2007,32.438356164383556,BA_Total,seasonal_djf,region_18
7,2008,27.217221135029355,BA_Total,seasonal_djf,region_18
8,2009,1.5547945205479452,BA_Total,seasonal_djf,region_18
9,2010,0.6555772994129159,BA_Total,seasonal_djf,region_18
10,2011,8.991682974559687,BA_Total,seasonal_djf,region_18
11,2012,52.725048923679054,BA_Total,seasonal_djf,region_18
12,2013,18.674657534246574,BA_Total,seasonal_djf,region_18
13,2014,198.3287671232876,BA_Total,seasonal_djf,region_18
14,2015,157.19373776908017,BA_Total,seasonal_djf,region_18
15,2016,7.289628180039138,BA_Total,seasonal_djf,region_18
16,2017,47.071917808219176,BA_Total,seasonal_djf,region_18
17,2018,0.0,BA_Total,seasonal_djf,region_18
18,2019,26.59197651663405,BA_Total,seasonal_djf,region_18
19,2020,72.64138943248531,BA_Total,seasonal_djf,region_18
20,2021,5.2764187866927585,BA_Total,seasonal_djf,region_18
21,2022,12.674657534246576,BA_Total,seasonal_djf,region_18
22,2023,4.147260273972603,BA_Total,seasonal_djf,region_18
